"model","crps","energy","log","bs_0_01","bs_0_05","bs_0_1","bs_0_2"
"1",0.0730865024529363,9.46531293400458,5.00983633800683,0.206966104287091,0.247386549855491,0.239219931117534,0.132050644026975
"2",0.0563472292248368,6.90511395217399,-0.745229089580501,0.136829004455684,0.144010078395954,0.136812218810212,0.0994115303468208
"3",0.0472397137092433,6.77794864706685,-1.76858194287794,0.110238994219653,0.118802846700385,0.123077229166667,0.0946005668352601
"4",0.0680985072901376,7.96774446333206,-0.582582593729517,0.204286124036609,0.242808250722543,0.227113268184008,0.13027206900289
"5",0.132845402613215,34.0539106822978,0.234105023609685,0.187901123795761,0.195636270953757,0.19322511849711,0.161370179070328
"6",0.0564756229312533,6.92006461657479,-0.738778994506882,0.135994807803468,0.143742916064547,0.137331843689788,0.0997012397639692
