"dist_coast_g4","model","RMSE","MAE","MAPE","MDAPE","Bias"
"[0.382,9.99]","Generic PC",0.383370878501921,0.288680436461098,296.671621517278,79.5542230055349,0.269312568638998
"[0.382,9.99]","QM",0.253396318058949,0.170218621675265,152.015320352672,44.1414329907369,0.0952130797092107
"[0.382,9.99]","GB LM",0.252634696283649,0.181784813176961,243.126099528003,44.1740929385537,0.123754290044099
"[0.382,9.99]","Linear model",0.204705491057361,0.143580893585797,117.30153264848,38.7828253783601,0.0216344352201708
"[0.382,9.99]","AR2 model",0.17394575744721,0.124521523659342,160.525129083808,33.9784952832088,0.0113865078988384
"[0.382,9.99]","AR1 model",0.173815468897219,0.124364308215904,160.988884060632,34.2169398003298,0.011387561824127
"[0.382,9.99]","Spatio-temporal model",0.0582103628957024,0.0381798754478239,50.3171839492356,10.5345807757789,0.00270103819410007
"(9.99,20.5]","Generic PC",0.275576962957329,0.199375261361865,337.826915520799,50.8413935397358,0.173457725139452
"(9.99,20.5]","QM",0.175770240825018,0.124143038188216,121.667889607146,33.2124805580807,0.00853305971099393
"(9.99,20.5]","GB LM",0.170324783616695,0.128493991763434,289.78925816784,29.6058485910556,0.0189321203718108
"(9.99,20.5]","Linear model",0.166288164784911,0.124300837175845,170.682580265368,31.2725667853878,-0.0237878617528202
"(9.99,20.5]","AR2 model",0.155139452934889,0.112032643312905,360.007237265312,26.3450652930962,-0.00242679688170177
"(9.99,20.5]","AR1 model",0.155107319533403,0.111984222721377,370.131533824972,26.3005637043851,-0.00245170788620425
"(9.99,20.5]","Spatio-temporal model",0.0568733121923199,0.037189062704099,41.6242287625821,9.92454159712149,0.000338052325863316
"(20.5,32.9]","Generic PC",0.233765385490786,0.169143148964179,3937.27794252128,52.6748654890641,0.116507268406839
"(20.5,32.9]","QM",0.173626624480036,0.116200412914219,2179.12132417136,38.9099577521925,-0.0228504470864249
"(20.5,32.9]","GB LM",0.160767908837568,0.115528680790391,3168.54050202744,34.0444697028972,0.00131461861314423
"(20.5,32.9]","Linear model",0.158897140443832,0.114112111566696,3320.86048015021,34.1227463405038,0.00510777812850452
"(20.5,32.9]","AR2 model",0.151945421453642,0.110428765251074,3067.78926883206,33.2363213461313,0.0025354096765212
"(20.5,32.9]","AR1 model",0.151764121087574,0.110291031823382,3078.89781778986,33.0666372567082,0.00245254849829601
"(20.5,32.9]","Spatio-temporal model",0.048965450787946,0.0316976681557705,755.389266988332,9.8995396207221,-3.11499192128962e-05
"(32.9,102]","Generic PC",0.209406968146829,0.147868692700776,127.854847293717,39.3331298344541,0.0623693179519571
"(32.9,102]","QM",0.196928749425957,0.139511794525758,66.4840180759363,43.3020649868154,-0.0827515946060644
"(32.9,102]","GB LM",0.173415897476149,0.126841585033564,115.041600830909,32.3138384179438,-0.0369978416647341
"(32.9,102]","Linear model",0.16921013310745,0.129909275697651,288.363913054516,32.3153513702991,0.00266165260440144
"(32.9,102]","AR2 model",0.150921924040351,0.112677640513975,194.370192438945,27.0118182564006,-0.0010266423406644
"(32.9,102]","AR1 model",0.150741825727222,0.112615612435144,191.818312184114,27.0658720628006,-0.000987722465625639
"(32.9,102]","Spatio-temporal model",0.0644261078088524,0.0443979707826935,37.2601503632898,11.8368441635182,0.00089874734346883
