"elevation_g4","model","RMSE","MAE","MAPE","MDAPE","Bias"
"0","Generic PC",0.323657442493558,0.232860254002803,1285.40997588056,86.5300026421636,0.219458923479782
"0","QM",0.213065237529231,0.133994772192674,804.693124947913,42.9649127032508,0.079880894641569
"0","GB LM",0.177644591346304,0.120224707604934,768.436943733167,33.9718326087377,0.023712845413747
"0","AR1 model",0.164152376372472,0.114741506089652,885.424730816141,36.5993282182613,0.00193442983573188
"0","AR2 model",0.164141332596973,0.114747739662641,875.795911167401,36.6192493844899,0.00213513145726688
"0","Linear model",0.145426132127085,0.104148582630037,776.742517188452,35.5016393058985,0.00413847100047515
"0","Spatio-temporal model",0.0404758395079242,0.0257553842735063,162.128412786151,9.19156652942235,0.000432549879522209
"[3,196]","Generic PC",0.261795231354147,0.186081502016385,1082.85675281446,65.6707384013348,0.164555391362758
"[3,196]","GB LM",0.171872545940174,0.124325230552813,894.136076762431,41.3641293791828,0.0596273227180871
"[3,196]","QM",0.163492825676324,0.112863213620433,547.345709901141,41.1588372976421,0.0160666338172753
"[3,196]","Linear model",0.144546884444036,0.105457498862711,799.917855993043,39.6137616918903,-0.00351988325119068
"[3,196]","AR2 model",0.142957110918984,0.102072106732713,578.155758088137,38.6017224515384,0.0024254970077895
"[3,196]","AR1 model",0.142929798997635,0.102058765352538,579.071134013876,38.6024661857272,0.00252662421249663
"[3,196]","Spatio-temporal model",0.0474435766584297,0.0313479680342368,100.16244276068,11.3026480694007,8.11311549434528e-05
"(196,315]","Generic PC",0.258956953776141,0.187589186150193,842.338745082444,61.1460497478713,0.164112142381546
"(196,315]","GB LM",0.174011107878596,0.12763957686174,687.665901222558,36.7683188860761,0.0513294261479094
"(196,315]","QM",0.17149056350526,0.119501278549272,478.419247828014,39.4149949861362,0.00935204611473952
"(196,315]","Linear model",0.149038219888631,0.111902173971207,616.277697182868,33.5927375230406,0.0261784653905607
"(196,315]","AR2 model",0.135376837143181,0.0993855917818039,475.987667212411,31.3023405239335,0.00675110498910083
"(196,315]","AR1 model",0.135350281487951,0.0993957723129036,475.345973541068,31.2119542354742,0.00673615806976567
"(196,315]","Spatio-temporal model",0.0473310992275626,0.0309432459439431,89.3087865655355,10.658389163688,0.000894021596491877
"(315,725]","QM",0.213481264879582,0.153442712381198,70.1509706981851,45.5597906577905,-0.0997166464677609
"(315,725]","Generic PC",0.207186595942723,0.144450173114519,137.677286003354,38.7837728123485,0.0550178126256336
"(315,725]","GB LM",0.181870153748081,0.132841362435527,153.51470367953,33.535168099686,-0.0389421159739632
"(315,725]","Linear model",0.170511691340337,0.128601889627728,359.167817175542,31.8416014780107,-0.0106754162170943
"(315,725]","AR1 model",0.153315320251073,0.114119581663918,363.88887312305,29.1186604035088,-0.000848960981587272
"(315,725]","AR2 model",0.15324707068222,0.11408272352486,363.334839578399,29.0035033716349,-0.000846889044810899
"(315,725]","Spatio-temporal model",0.0566574761106609,0.038814724354623,47.7623803005447,10.0870311950962,0.00118799511981157
