"elevation_g4","model","RMSE","MAE","MAPE","MDAPE","Bias"
"0","Generic PC",0.241121895357241,0.193041590061447,818.347283630584,70.1020216482504,0.17246806692834
"0","GB LM",0.148397527646351,0.103755843306166,498.335669241638,31.1003790842531,-0.0397533504406342
"0","QM",0.143076840512467,0.0991576000235391,476.256013602651,32.2427865611778,-0.0105923228133272
"0","LM t model",0.136603638620647,0.0894123006689267,387.999932451365,28.4425251623935,-0.0313265272612596
"0","Linear model",0.129711738348527,0.0923260639907843,554.777260842716,30.2582562427566,-0.000147609878015929
"0","LM bru model",0.128930968063071,0.0909979537105695,550.930541409217,29.1707344436101,-0.00127802615316949
"0","LM+hour model",0.128823273329449,0.0909725851173035,546.512400879874,29.2355652167519,-0.00144775834227371
"0","LM beta model",0.128323796699565,0.0918002111675155,529.698160951384,29.6124086323139,0.00625368602792646
"0","AR1 model",0.125614341141771,0.0879884583978151,650.309434371955,27.7629347879991,-0.00114935019354533
"0","ST model coarser",NA,NA,144.737371080487,99.9999972819351,-0.264885077809037
"[3,196]","ST model coarser",0.175050194807755,0.113193258304507,1658.22515471316,99.9999776380934,-0.0619243618993988
"[3,196]","Generic PC",0.140939064510213,0.0907186947128675,1323.42366223967,74.8447323893097,0.0428823374098213
"[3,196]","GB LM",0.108814698845417,0.0736348659641526,1489.73302044458,63.2070844972668,0.0148012448431505
"[3,196]","QM",0.104919384299813,0.0655210160597189,694.757014701928,68.241163196039,-0.017700167856811
"[3,196]","LM t model",0.103117593198931,0.0633300081601049,853.978613183787,60.2455924142342,-0.0204744425278446
"[3,196]","Linear model",0.10199647817881,0.0662814733795388,1133.10841347341,62.2153249566175,-0.00475118855141631
"[3,196]","LM bru model",0.0992870725892078,0.0661868765014882,1160.38061487698,62.4073453162056,0.000855777075831792
"[3,196]","LM+hour model",0.0984740337969282,0.0654010167357524,1177.79896891343,62.5109094986033,0.00105196460465172
"[3,196]","LM beta model",0.0976597292810151,0.0653364675396161,1351.44934399207,57.8023377211221,0.000756727898299088
"[3,196]","AR1 model",0.0972394291214139,0.0643812892641723,1141.88289017414,62.3153241109225,0.00139896480063111
"(196,321]","ST model coarser",0.197540911822744,0.124758721100549,1820.91559558952,99.9999825254798,-0.0386890236381571
"(196,321]","Generic PC",0.106826231241901,0.0696043927533431,1167.54023038769,57.954098851689,0.0228919238506402
"(196,321]","GB LM",0.0954109348958708,0.0654103922011184,1331.94260363762,54.6211082216718,0.00461030552744743
"(196,321]","QM",0.093759018005835,0.0603824419959944,586.841799609712,60.5055431684002,-0.0216281451863272
"(196,321]","LM t model",0.0925778280864039,0.0606493533126387,1060.13658453007,53.5437348346249,-0.0138727377427433
"(196,321]","Linear model",0.0915958415972959,0.0650123203806153,1484.30853519961,55.4491034211461,0.012405633998752
"(196,321]","LM bru model",0.0911341340143065,0.0638191727938034,1515.72947283646,56.0131755060527,0.00678064703913253
"(196,321]","LM beta model",0.0904331067302613,0.0633491191078543,1400.7283046405,54.1242487396532,0.0076042158157625
"(196,321]","LM+hour model",0.0903595541190431,0.0629800991888988,1483.77423498257,55.305584809936,0.0068078816185463
"(196,321]","AR1 model",0.0875263728727483,0.0608998841654382,1390.76874554691,53.9373025439828,0.00710426333059711
"(321,725]","ST model coarser",0.241161757988092,0.162795164423256,1598.36026457298,100,0.0390297932257358
"(321,725]","QM",0.111199908466844,0.0710740837558862,218.204719431238,70.9185518034552,-0.0536874640426537
"(321,725]","GB LM",0.10244200317132,0.0689421331373726,450.635596595569,58.1624075577889,-0.0301590947326974
"(321,725]","Generic PC",0.101102460233935,0.066720691169805,345.598907054607,59.8170422158979,-0.0252424427892977
"(321,725]","LM t model",0.0999614491581468,0.0657963420582536,474.192238058456,54.4518943678587,-0.0283536357595491
"(321,725]","LM+hour model",0.0948868283687142,0.0675258928363652,670.082778220159,54.3143923562503,-0.00365208372401668
"(321,725]","Linear model",0.0948829559573439,0.0670970643297311,686.757885369591,53.5445833483099,-0.00579084110615229
"(321,725]","LM bru model",0.0947652112289697,0.0676325801114687,677.48900482696,54.1314269699026,-0.00375217109797784
"(321,725]","LM beta model",0.0938970702465344,0.0651597478191545,589.652199931773,52.8490793566295,-0.00504075180764931
"(321,725]","AR1 model",0.0911218331408517,0.0639747063478052,580.721883804149,51.0555549227691,-0.00351807092199439
