"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.324333749050908,0.228797239930449,98.5556235015751,20.0319154992603,0.218046486991658
"Wind Offshore","QM",0.238382495451432,0.145769605456826,53.3968220131392,9.44358387132371,0.0724013656241005
"Wind Offshore","GB LM",0.204077151191469,0.140396737518729,51.1620165731864,14.513256533704,-0.0176970743886407
"Wind Offshore","AR1 model",0.18815171642668,0.130134795160203,60.4895563367222,12.9612124846443,-0.000702044760777903
"Wind Offshore","AR2 model",0.188116121866574,0.130105921529448,60.507568713773,13.0901881507651,-0.000919325775153229
"Wind Offshore","Linear model",0.144040351705585,0.105603288338225,54.4546118478449,11.2461709903934,0.0025637994036151
"Wind Offshore","Spatio-temporal model",0.044847783199115,0.0287348303430107,18.1436688066795,2.6463194435026,0.000272104183394961
"Wind Onshore","Generic PC",0.321448136498331,0.243959022192388,95.855472363318,32.898234021996,0.190713227252461
"Wind Onshore","QM",0.261952693756643,0.203332033452435,67.9863843323473,30.3642774805288,-0.0225257633071998
"Wind Onshore","GB LM",0.236206062495735,0.178874308886418,67.289346967393,23.4921270080116,0.0157062555748393
"Wind Onshore","Linear model",0.225922262884665,0.174843982422998,65.9075590993989,24.024857464892,9.92661954911336e-07
"Wind Onshore","AR2 model",0.217460903302702,0.168058121532507,66.1532041583792,23.4255332276419,0.000312020236412766
"Wind Onshore","AR1 model",0.21732787850424,0.167941673142336,65.9881685078978,23.4411027799215,0.000243511333186812
"Wind Onshore","Spatio-temporal model",0.0852981080939037,0.0610072301849621,25.0309331323863,8.6391900401545,0.000545258002202899
