"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.235333097009329,0.142845762844522,2124.76494062447,81.7855193634379,0.129696246308636
"Wind Offshore","QM",0.167761512383168,0.089804958613931,1159.32600899452,48.645933590521,0.0338593366220161
"Wind Offshore","GB LM",0.131122873243826,0.076548415980516,1226.54583208593,39.1146649058829,0.0132751990714361
"Wind Offshore","AR1 model",0.11701361849576,0.0737478409224737,720.711363355406,44.5162157130774,0.00124870134533161
"Wind Offshore","AR2 model",0.117012116698822,0.0738447812809188,717.779321501446,44.7890476036481,0.00121618787659004
"Wind Offshore","Linear model",0.103087897696773,0.0650963141697708,1159.65073882118,39.303516153168,0.00261008790388013
"Wind Offshore","Spatio-temporal model",0.0297028448818368,0.0177509144766274,198.486035354134,12.2676513182986,0.0011157667483556
"Wind Onshore","Generic PC",0.228237611126007,0.152089178585983,1768.36093780759,78.893580589346,0.0836060648850303
"Wind Onshore","QM",0.187179745600072,0.119512915985009,671.654433920751,79.0046444131007,-0.010638862584027
"Wind Onshore","GB LM",0.182291565722932,0.125954494268723,1600.72302079382,67.1875375032077,0.0301963484661338
"Wind Onshore","Linear model",0.161323994562025,0.110934696536867,1393.01622635511,63.3253060618805,0.00260424514212036
"Wind Onshore","AR2 model",0.154516744505376,0.106253009512137,1490.56585144142,58.4369309985675,0.00222337752594118
"Wind Onshore","AR1 model",0.154481871714583,0.10622034061367,1482.41551363781,58.2903931583496,0.00218888927342523
"Wind Onshore","Spatio-temporal model",0.0631683934763841,0.0374193537007455,479.232039548538,22.9388994244844,0.00169702178388234
