"p_group3","model","RMSE","MAE","MAPE","MDAPE","Bias"
"high","Generic PC",0.387537547094491,0.298378312072458,189.133615744622,34.0777335747777,0.268000726498446
"high","QM",0.32408350485911,0.245361358294634,77.8761020371454,31.613471342903,9.8155325509726e-05
"high","GB LM",0.270426367577229,0.212533561229937,133.871351341484,23.8287025257526,0.0388095750336607
"high","Linear model",0.245512097443128,0.197203664112998,131.376437850931,24.6494435755171,-9.11372793249714e-17
"high","Spatio-temporal model",0.152265397780658,0.111749089013905,65.8290271666563,14.116771766611,-1.59717785658468e-08
