"model","RMSE","MAE","MDAPE","Bias"
"Generic PC",0.192168188789232,0.144436624164584,54.1562810854336,0.101803945817782
"QM",0.148106664928028,0.101749218220584,40.9258788202597,-0.0359610179006409
"GB LM",0.142069716013441,0.102405981327795,36.3687531786254,-0.00629129630671897
"Linear model",0.133098741168916,0.0967797633894329,35.5768666637646,0.000247974651081198
"AR2 model",0.126513357715695,0.092404366212093,33.5911796385493,0.00106920881155706
"AR1 model",0.126464556067622,0.092383840559851,33.5569007654146,0.00104714436812854
"Spatio-temporal model",0.0773025808937678,0.053090045680758,18.8909805282446,0.000701983287294007
