"model","RMSE","MAE","MDAPE","Bias"
"Generic PC",0.125764384139567,0.0800706320490933,79.0021593521581,0.0594966444717168
"GB LM",0.086674988745111,0.0581514392870322,57.0710924711005,0.0160087264425842
"QM",0.077591952880282,0.0468100698223634,62.7500608485648,-0.00894254109009816
"Linear model",0.0741027685507764,0.0471591057687437,53.3119758651033,0.000497719896235037
"AR2 model",0.0703219628919255,0.0452380436445761,53.4863676608638,0.00138702248302634
"AR1 model",0.0702540322864261,0.0452123640825895,53.4073817523712,0.00139804804345601
"Spatio-temporal model",0.0372338013876084,0.0225712909046547,27.3016582590537,0.00079464714879258
