"model","RMSE","MAE","MDAPE","Bias"
"Generic PC",0.21497042370769,0.170683173244536,54.730434326433,0.0979199470652191
"QM",0.162261590550558,0.120468710704818,41.8332360192539,-0.0366199619616653
"GB LM",0.153935202819441,0.117571143996786,37.2230167277868,-0.0159050416597628
"Linear model",0.134024430996985,0.103529592318088,32.6205893616496,0.000324715681718943
"AR2 model",0.125383252701508,0.0959007999534117,30.5819631969044,0.000470185798360398
"AR1 model",0.125216622753556,0.0957696561055888,30.5167182497255,0.000469251123013254
"Spatio-temporal model",0.0757766797621106,0.0553787458919442,17.3278363945632,0.000629579834353283
