"elevation_g4","model","RMSE","MAE","MAPE","MDAPE","Bias"
"0","Generic PC",0.232734215914981,0.186420827939989,317.715421323622,58.8573476536206,0.171847897179845
"0","GB LM",0.13950303882511,0.104851316701931,175.59952658826,27.2535133912516,-0.0391811278809687
"0","QM",0.126177624727283,0.0935200813786089,162.248384592348,29.6207141452245,0.0295049971022555
"0","Linear model",0.122678919039709,0.0925130950468153,137.71866207698,25.946836255693,0.000189116630543514
"0","LM t model",0.121415909119035,0.0861435647969877,149.111183914662,25.8365892684038,-0.0125641952293649
"0","LM beta model",0.119258340588372,0.0900277021571685,192.191207970447,26.0560344305924,0.00517831275287797
"0","LM bru model",0.118944367506711,0.0888409834495873,193.151213116369,25.9130784205739,0.00133002670103907
"0","LM+hour model",0.118827559450195,0.0888663958452015,195.434682353462,25.9899232610979,0.00119911476231201
"0","AR1 model",0.116139890225429,0.0861649589890816,174.173584749103,24.5704218596449,0.000929931896814001
"0","ST model coarser",NA,NA,193.924604065161,100,-0.354140119202467
"[3,196]","ST model coarser",0.351132831789133,0.241465470202096,1738.79133300699,100,-0.0726774300457771
"[3,196]","Generic PC",0.176247387164155,0.124789166004304,593.182419351541,66.8379451263538,0.0903376326423223
"[3,196]","GB LM",0.124464549708046,0.0900980389624527,578.3358372928,46.524642535026,0.022769103214871
"[3,196]","QM",0.124182894526434,0.0817911846344871,245.192884442586,47.5522582042231,-0.0147732324675044
"[3,196]","Linear model",0.118737725335562,0.0811141351682177,278.629371360614,47.4919545019799,-0.00703077515456589
"[3,196]","LM t model",0.117329164920281,0.0785445081282097,390.481020158357,44.301229136266,-0.0131893524378503
"[3,196]","LM bru model",0.116172844457443,0.08061625004816,466.372578083754,46.2987526732694,0.000167429884104493
"[3,196]","LM+hour model",0.115045055083632,0.0795853303786311,472.955186863396,45.1977088602283,0.000217395687326525
"[3,196]","LM beta model",0.114157400581115,0.0806068616006984,653.117497219673,42.8455172039456,0.00681878275327612
"[3,196]","AR1 model",0.110470369116239,0.0765526249946412,563.095088404583,42.49159785927,0.000548230328276783
"(196,321]","ST model coarser",0.323897635948663,0.229777686899014,2457.12248175664,100,-0.0540748186197441
"(196,321]","Generic PC",0.166114834017081,0.11710833033559,541.507985859054,61.9130894917372,0.0808854399218066
"(196,321]","GB LM",0.117486761695172,0.0851604540457237,550.773851064765,45.8633059829944,0.0228290108459081
"(196,321]","QM",0.116166135582455,0.0782616175081832,231.325941537882,47.7962336961733,-0.0237267767809151
"(196,321]","Linear model",0.114113029000239,0.0828782876007846,536.96161546514,45.851146863231,0.0192418579147432
"(196,321]","LM beta model",0.112698581066978,0.0810688152723528,592.488643270176,44.1434494257171,0.0152761669701877
"(196,321]","LM bru model",0.112433869266628,0.0803644693950896,488.512637886614,46.7020372696943,0.00700801470114423
"(196,321]","LM+hour model",0.111907275646387,0.0797065530507386,500.750080430549,46.3162440661782,0.00732376041911901
"(196,321]","LM t model",0.111452688321601,0.0770760925408431,431.704804684746,44.7737231319978,-0.00853943346668821
"(196,321]","AR1 model",0.104680697306699,0.0738364592148481,467.575202296611,43.3777213224446,0.00767605240630565
"(321,725]","ST model coarser",0.369253347164716,0.275745925041811,1161.67553443334,100,-0.0387574200062765
"(321,725]","QM",0.170594483207706,0.114723887431767,100.659201035507,55.6619816949297,-0.0915987995911259
"(321,725]","GB LM",0.143330462494352,0.0995265497974295,190.520676381856,43.9986515078931,-0.0406104487786152
"(321,725]","LM t model",0.143149551048939,0.0985627490222419,282.630015424379,40.7975363116852,-0.0360685899443538
"(321,725]","Generic PC",0.14211959914338,0.100147948617553,169.526933489528,46.4446847989055,0.00322691102375776
"(321,725]","Linear model",0.136757822571917,0.0997352345182048,374.076871193736,41.6475574902866,-0.0102254153453285
"(321,725]","LM bru model",0.13439733904855,0.0979914339692124,361.164538437174,40.595275290437,-0.00515077824471053
"(321,725]","LM+hour model",0.134106849796639,0.0976200830092199,353.366981894211,40.3635208002023,-0.0051497268480663
"(321,725]","LM beta model",0.130608740664373,0.0944043586035518,291.072741096728,40.0356702526752,0.00129190589422022
"(321,725]","AR1 model",0.126850731599772,0.0911083292217753,293.830480142887,38.1885808110723,-0.00493156910712728
