"elevation_g4","model","RMSE","MAE","MAPE","MDAPE","Bias"
"0","Generic PC",0.20653048439777,0.153579099783699,181.662515524474,34.3362263607728,0.141415553082633
"0","GB LM",0.129640234565615,0.0968094407014478,195.281212958381,18.4147940367041,-0.0424778731643779
"0","Linear model",0.120314854668459,0.0919110425473967,95.7502900267833,17.1632851485877,0.000627644015735894
"0","QM",0.117378386055174,0.0850638955480656,54.9507084843302,16.8117833580647,-0.0337908444646421
"0","LM t model",0.1085606454581,0.0731715227390197,89.8884578756226,14.9783079219233,-0.00482793692216023
"0","LM beta model",0.108123623313769,0.0790802884709656,130.590103738635,14.9275246657698,-0.00268655228014999
"0","LM+hour model",0.108046319848349,0.0787170176211553,126.888998827281,15.0150503898592,-0.00176956532056283
"0","LM bru model",0.107245814518296,0.0776244842075537,129.608220646303,15.0230919838701,-0.00123797990966788
"0","AR1 model",0.105581140930765,0.0768653236300905,126.226117757437,14.5720937816388,-0.00164338801868509
"0","ST model coarser",NA,NA,184.244781734562,100,-0.450459873788683
"[3,196]","ST model coarser",0.435161790651027,0.324719678500956,2126.13108364022,99.9999986488894,-0.187747542456374
"[3,196]","Generic PC",0.212185165352464,0.156700494922084,454.350642297398,56.1474333498682,0.140106468532015
"[3,196]","GB LM",0.162912648168395,0.111317159739304,466.559732628513,34.0680966635709,0.0174411279896923
"[3,196]","QM",0.138073069857802,0.0899309783246946,114.673959854541,33.4135500359663,-0.0165220790251847
"[3,196]","Linear model",0.119641131553446,0.0831152392507309,149.754413574345,29.5785788446194,-0.000320754646824012
"[3,196]","LM t model",0.119184462064069,0.0818123908247137,253.587694869237,28.6234483689597,-0.0032726390061706
"[3,196]","LM bru model",0.118045735401181,0.083976825207041,288.150908964993,28.4559506487794,0.00570352590951553
"[3,196]","LM+hour model",0.117834004765768,0.083722650591023,277.361045092469,28.5827223233562,0.00620482487801887
"[3,196]","LM beta model",0.117101182179072,0.0835275569768307,422.929987486472,27.276205649284,0.00363789250117229
"[3,196]","AR1 model",0.115952243405283,0.0821311984675944,225.370746940654,28.1896323995219,0.00533094006726073
"(196,321]","ST model coarser",0.379463051513373,0.27995364468501,2066.24089740058,99.9999917535353,-0.13628856695255
"(196,321]","Generic PC",0.195774332410909,0.142091029290829,536.227682034259,60.2782821159548,0.10665319896572
"(196,321]","QM",0.148190817677931,0.0948322049197379,151.126453555083,42.514279651179,-0.0470003551066548
"(196,321]","GB LM",0.145843426142773,0.103253191574064,502.916030671531,41.2319183238681,0.0176675995648577
"(196,321]","Linear model",0.129609117310256,0.0920954126520239,432.49154706961,39.433317947621,0.0131220358538077
"(196,321]","LM beta model",0.127520400531335,0.0895926749360605,500.072089268503,36.6956489612809,0.00941511352805988
"(196,321]","LM t model",0.127134060617463,0.0856588262591354,336.72097894436,36.0109958949655,-0.0125257041220373
"(196,321]","LM+hour model",0.126496734152815,0.0892348709466207,432.151570616405,38.6111717672765,0.00670247099872196
"(196,321]","LM bru model",0.126260975385713,0.0892334065986052,434.792755673056,37.8991343360325,0.00654167127817567
"(196,321]","AR1 model",0.123407211811743,0.0876735251730475,389.828610430718,39.1037350359392,0.00707929080208979
"(321,725]","ST model coarser",0.407345635899677,0.308989047766096,952.413024454999,99.9998864585502,-0.087666206420176
"(321,725]","QM",0.201111225969761,0.137094055938983,76.1687143192675,56.8586363193184,-0.105409073282176
"(321,725]","Generic PC",0.173739815564227,0.121728448423809,162.08835230973,42.3187418504696,0.0373895282799912
"(321,725]","GB LM",0.158103199389959,0.111341982182537,177.544675016869,37.8750234114365,-0.0331936176312567
"(321,725]","LM t model",0.155063483576073,0.108628036419838,239.128621151849,37.067068105169,-0.0365515632314037
"(321,725]","Linear model",0.149395261257155,0.110120159741652,295.430055693579,37.601498167177,-0.00572416451891306
"(321,725]","LM+hour model",0.145007421136534,0.107710159877115,309.909366103887,36.7079961047257,-0.00287887107613252
"(321,725]","LM bru model",0.144877748143818,0.107539067788912,311.358155280312,36.6678127548406,-0.00279846676649218
"(321,725]","AR1 model",0.141429654340244,0.104664529294684,285.355197148032,35.6212365081944,-0.00271691886263462
"(321,725]","LM beta model",0.141401887780784,0.101421469522692,207.253843959669,35.5298081266117,0.00231178292038745
