"model","RMSE","MAE","MAPE","MDAPE","Bias"
"Generic PC",0.0864177586814734,0.0740414528681191,96.4002414114816,86.9025185705112,0.0740414528681191
"QM",0.0251193837079567,0.0203616665380654,26.0494432876202,22.3622270104837,0.00390787899879768
"GB LM",0.024792695224978,0.0211272507857119,42.0707745422751,19.3941629072089,0.00926493199913356
"Linear model",0.0205560379288049,0.0162052371744083,27.9287965850874,15.5941684829152,0.0055237593902224
"AR2 model",0.0147634108880854,0.0119079409555139,17.3438302927768,12.2000294190184,0.00800758016728996
"AR1 model",0.014506486380936,0.0117479829567617,17.5358383289017,12.2672469436738,0.00786542240354736
"Spatio-temporal model",0.00581687018916949,0.00431506826389433,7.22111839184165,2.96735490915125,0.00142425261079903
