"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.393563094446325,0.334123559719852,261.589088636383,102.943058023919,0.329793602882599
"Wind Offshore","QM",0.211578976459113,0.162514574096753,134.209577055817,38.5025140166783,0.108969728060989
"Wind Offshore","GB LM",0.170763947945835,0.134574336691733,121.81744108276,30.3724006715403,0.0248133776951923
"Wind Offshore","Linear model",0.165046452872118,0.12745768351604,108.264201181807,29.0724366683576,0.000100527802102645
"Wind Offshore","AR2 model",0.162245934534586,0.126815415753342,111.253063497221,29.8178039393296,-0.000105734046478113
"Wind Offshore","AR1 model",0.162169653619254,0.126770067819443,112.134778212078,29.6572682391414,2.33551470038672e-05
"Wind Offshore","Spatio-temporal model",0.0492251107969978,0.0348415814836049,34.2576789864289,8.05241313022737,3.32981232265851e-05
"Wind Onshore","Generic PC",0.265087185083534,0.194973027535008,370.361366673938,57.0243058049178,0.102481814790694
"Wind Onshore","GB LM",0.20264819749905,0.150323282903005,301.435774593348,46.8768735614146,0.0220798994191443
"Wind Onshore","QM",0.200370206583678,0.145926238630289,203.127927978855,50.295852974979,-0.034427098427899
"Wind Onshore","Linear model",0.160882454028259,0.121308720678431,278.540619748272,38.3652084544132,0.00071629441508511
"Wind Onshore","AR2 model",0.150645593037259,0.113253724173051,210.996309970721,35.4650900594322,0.000917016687338808
"Wind Onshore","AR1 model",0.150553057879828,0.113157618986195,211.339569827049,35.6555081396739,0.00086713493548269
"Wind Onshore","Spatio-temporal model",0.0520715528181354,0.0361661156956496,47.9237372714277,11.9504534992769,0.000388499559814676
