"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.396613567427199,0.31868956495861,209.604022168476,73.3053164318536,0.305105008953047
"Wind Offshore","QM",0.241952470956486,0.169074035529513,88.8785172403289,28.8638521272514,0.0918059781318514
"Wind Offshore","GB LM",0.215233412343129,0.15829178290856,116.845188013002,27.2327614388131,0.0356079298707359
"Wind Offshore","AR1 model",0.199540234538881,0.150875992511823,138.46852410044,27.0648100264474,2.9969109233683e-05
"Wind Offshore","AR2 model",0.199448698601303,0.150779011773857,139.11271407476,27.2062677146887,0.000241195000815934
"Wind Offshore","Linear model",0.173538880055139,0.134502163296988,151.922556526813,25.6951342508897,0.00475576665477862
"Wind Offshore","Spatio-temporal model",0.0476750553815833,0.0320054226446138,24.4878807172621,6.49248197032415,0.000575576786106297
"Wind Onshore","Generic PC",0.32675631277536,0.242466367465312,3949.02036232138,58.9726642137088,0.179798406508073
"Wind Onshore","GB LM",0.237223237505265,0.174255221232786,3132.96529630654,43.923345181013,0.0660716604182879
"Wind Onshore","QM",0.231086060007447,0.167467787872543,2107.74948789099,49.0539561901731,-0.0298153800660983
"Wind Onshore","Linear model",0.194182496529733,0.148861362730927,2027.59733578347,39.4996071431437,0.000667509711926942
"Wind Onshore","AR2 model",0.183558592615942,0.141304138805423,2105.26421117146,37.9904624556643,0.000842685818145422
"Wind Onshore","AR1 model",0.183534954282099,0.141262470027828,2123.25811295125,38.0224455612627,0.000883654620940313
"Wind Onshore","Spatio-temporal model",0.0550860900203934,0.0397699278028666,83.6866124960994,11.4050021035757,0.000953543863388049
