"model","RMSE","MAE","MDAPE","Bias"
"Generic PC",0.209404893463251,0.160685670291274,49.9066911237044,0.104645893246121
"QM",0.171639289493546,0.122594520556991,41.2215126205236,-0.033892060503335
"GB LM",0.161538151659785,0.122040372858225,34.9032126411394,-0.0203359301786704
"Linear model",0.153575479211723,0.11717933395283,35.4621632328431,0.000832413332607817
"AR2 model",0.141146450713692,0.106724278707027,32.6342459747952,0.000964932768483826
"AR1 model",0.141011423264198,0.10661644644793,32.6676540649005,0.000964263874773831
"Spatio-temporal model",0.0834259033558053,0.0591211046115465,17.9426653167963,0.000830960170947306
