"elevation_g4","model","RMSE","MAE","MAPE","MDAPE","Bias"
"0","Generic PC",0.234125295714206,0.189556068537171,86.3249229146758,31.2424480272164,0.177356256960454
"0","GB LM",0.155214084427954,0.120930202368981,49.5955930791697,17.9233456715447,-0.0822977876112434
"0","QM",0.140902183013136,0.104402390566169,38.8596358069352,15.8701209307435,0.0461015508231091
"0","Linear model",0.122480914450492,0.0937870837363167,71.9953325037372,13.1222271050598,0.000224802609546072
"0","AR2 model",0.117750527303867,0.0901372695775348,85.3074977889841,12.9326391327758,-0.00285324767578946
"0","AR1 model",0.117516783748624,0.0899718472316088,84.6983894527684,13.0908836312228,-0.00277023123599643
"0","Spatio-temporal model",0.0684025128516268,0.0484394187000138,50.4394125835595,6.26881932626889,0.000322598008321976
"[3,196]","Generic PC",0.24314177423241,0.202581781585079,256.167841881788,34.5055260513851,0.18189267206438
"[3,196]","GB LM",0.164621023097637,0.133153409094899,195.688342003885,19.8085866473188,-0.00552184474869769
"[3,196]","QM",0.16458058243805,0.128614037009981,118.495099146382,21.5471693869614,0.0289500967414994
"[3,196]","Linear model",0.147694157718717,0.116451286861283,110.974168034434,17.0118228432731,-0.00957388961646419
"[3,196]","AR2 model",0.139616783189062,0.111927701873563,297.436904508415,16.7922600479535,0.000381774349655845
"[3,196]","AR1 model",0.139353915428682,0.111729433780655,292.613387045614,16.6075708653257,0.000307661077382583
"[3,196]","Spatio-temporal model",0.0827439789086833,0.0621655056246755,232.954751042839,9.04280872233149,-0.000529308035956893
"(196,321]","Generic PC",0.22763877456532,0.18728721449976,69.6698891805694,34.5049262693298,0.155243087409946
"(196,321]","QM",0.16450950893264,0.125348109295206,36.0537885270839,22.8678308197977,-0.0117869499879065
"(196,321]","GB LM",0.163691968801933,0.13461488494499,46.3761304204813,22.0830379645448,-0.0163321558230943
"(196,321]","Linear model",0.153647232483053,0.122349027397814,45.9290754790958,20.1910520822381,0.0234639502144386
"(196,321]","AR2 model",0.139148799859011,0.110172057597503,38.6944768863477,18.2269306570898,0.00639716735358368
"(196,321]","AR1 model",0.139102880901181,0.110118972776512,38.6429770306493,18.150844753184,0.00639805619898246
"(196,321]","Spatio-temporal model",0.0906407693573788,0.0698309564789549,23.3072347710398,11.4406142414333,0.00139816994810643
"(321,725]","QM",0.218708457032267,0.169901547828622,36.635857091311,27.0853491612479,-0.119354573763899
"(321,725]","GB LM",0.198144384451988,0.160252124239121,40.3320398963943,24.687038016124,-0.0952767647048301
"(321,725]","Generic PC",0.187963173978366,0.149282447527436,48.1620010034828,23.8769968204188,0.0546815634002226
"(321,725]","Linear model",0.167679581570473,0.133263596410876,41.7569115860128,21.0590096754415,-0.0143189598116594
"(321,725]","AR2 model",0.151966524197113,0.120424027988899,39.8064047298088,18.3346071046564,-0.00472998544346452
"(321,725]","AR1 model",0.151582235955581,0.120187050600855,39.6469049850943,18.2849709791252,-0.00474036051856508
"(321,725]","Spatio-temporal model",0.0943352728313252,0.0738661353432545,20.3240554876036,11.2888609219091,-0.00142792583265696
