"model","RMSE","MAE","MAPE","MDAPE","Bias"
"Generic PC",0.137627611981084,0.131591258962408,19.2133409754933,16.1437254616937,0.131591258962408
"GB LM",0.115116938388836,0.108306147505434,14.6944054573736,14.3770999370904,-0.108306147505434
"QM",0.0353217745260335,0.026916231718155,4.08872602763366,2.84105847995296,-0.0014105655250444
"Linear model",0.0306863770637156,0.0224077571873011,3.45069718948579,1.81927572377017,0.000583835609531328
"AR1 model",0.0240193054745806,0.0210123428575676,2.90934844801203,2.75720300404251,-0.0154362284096098
"AR2 model",0.0235820158411893,0.020751754683667,2.87604149870036,2.73170197423056,-0.0153805187291751
"Spatio-temporal model",0.0100977593840426,0.00760927865835099,1.12696740741532,0.830246954381485,0.00091438981599624
