"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.269142115369031,0.203957486518608,195.148573763779,69.1279592701788,0.194728585532833
"Wind Offshore","QM",0.137519915627278,0.0970546054312082,102.582898824613,30.111392822664,0.0330198217947823
"Wind Offshore","GB LM",0.125237878534061,0.0935131225999127,92.5070682923215,26.7532018030102,-0.00656080020127362
"Wind Offshore","Linear model",0.121232154969533,0.0889300589840521,94.189529525072,27.4302235446068,-2.7683843427913e-16
"Wind Offshore","AR2 model",0.120156424011445,0.0866423196895078,105.160476351957,25.2416684499656,-0.000119379198430397
"Wind Offshore","AR1 model",0.120028265903097,0.0865312691294012,105.922965874486,25.4201176560292,-5.76131148117422e-05
"Wind Offshore","Spatio-temporal model",0.0407172211025593,0.0252744433719276,23.722191878849,7.13764536130598,0.000194578809107657
"Wind Onshore","Generic PC",0.137951152450028,0.0904642369883919,809.042368073675,72.0648449881433,0.0523025089582538
"Wind Onshore","GB LM",0.107884515592388,0.0733576671654664,761.310629971861,58.6458499848075,0.0262283505194229
"Wind Onshore","QM",0.0990475992804129,0.0635942695116272,367.958978559287,60.2489425375301,-0.0104179264355247
"Wind Onshore","Linear model",0.0876844555889021,0.0593876111996312,641.334230171934,51.0603548126634,0.000863749856721321
"Wind Onshore","AR2 model",0.082472785943211,0.0561442311632929,587.881444863604,50.300821556429,0.00176902483355661
"Wind Onshore","AR1 model",0.0824310757106337,0.0561181567888966,585.244150391811,50.0008795070811,0.00174296115884748
"Wind Onshore","Spatio-temporal model",0.0315163693680504,0.0202512651049743,143.1797428919,19.139510168064,0.0011262021445113
