"elevation_g4","model","RMSE","MAE","MAPE","MDAPE","Bias"
"0","Generic PC",0.236328643272127,0.157561029047186,1131.62113843894,79.5133013295307,0.147825418047549
"0","QM",0.130529830134678,0.0778830071997555,516.121047132285,38.8595497137494,0.0205479207045732
"0","GB LM",0.12177089062792,0.0764533201555489,605.68555612401,34.2387952985522,-0.00557636850198232
"0","AR1 model",0.113612531481636,0.0728711105655975,820.461414557168,37.1474707824097,-0.000917632926703449
"0","AR2 model",0.113603186459274,0.0729502337940694,820.697742072317,37.6082265184343,-0.000866251980392176
"0","Linear model",0.106521506066673,0.0695417376405276,812.114158641779,35.4670416940578,0.00412943605326409
"0","Spatio-temporal model",0.0209543559307074,0.0131986593896413,74.8890948187564,7.21333765808602,0.000169549785701529
"[3,196]","Generic PC",0.159607844629235,0.108124840555544,1265.96517943301,104.308204176928,0.086372927770446
"[3,196]","GB LM",0.110711801102334,0.0786308547332855,1217.96922437103,78.5134669308008,0.0490500659816895
"[3,196]","QM",0.0927732830914595,0.0601372287559715,545.173759510414,68.1329172693358,0.00739768809532589
"[3,196]","Linear model",0.086156318329352,0.0550890219014069,591.477023581554,58.1766388526604,-0.00516309586976028
"[3,196]","AR2 model",0.0807396750255729,0.054651610706462,808.783220144493,56.1115550719866,0.00370651525072807
"[3,196]","AR1 model",0.0806220521730855,0.0545816760799457,808.941054813889,55.7897422818667,0.00369967551627947
"[3,196]","Spatio-temporal model",0.021424574486958,0.0135003366336491,111.974957826762,14.35244576167,0.000244103486754922
"(196,315]","Generic PC",0.0867362012301743,0.055421334843036,1463.90612382118,91.3112966711605,0.0390021936843481
"(196,315]","GB LM",0.0700554087352811,0.0487831431752969,1438.6116132975,78.2317641009778,0.0273404556594526
"(196,315]","QM",0.0602301359359537,0.0351278451719071,555.94711925732,71.866714990141,-0.00539653379146465
"(196,315]","Linear model",0.0592250594319201,0.0386098513320818,1155.97003997399,63.4738377921217,0.00603332565830243
"(196,315]","AR2 model",0.0571165756974157,0.0360045624694992,957.920736769058,71.3976513419148,0.00218600993018989
"(196,315]","AR1 model",0.0570182699148057,0.0359704031939587,959.584291346203,72.4248161528556,0.0021754018949612
"(196,315]","Spatio-temporal model",0.0169651238094865,0.00918017407026886,101.756816807088,17.3170937873973,0.00118885357564112
"(315,725]","Generic PC",0.0778064037386108,0.0461305704774605,591.697497372341,64.3282033777437,0.0134226414494195
"(315,725]","QM",0.0737402947259706,0.0400915840447627,197.607003878338,77.6352244012824,-0.0219451342270727
"(315,725]","GB LM",0.0727629990706999,0.0465535831397433,851.905204913483,61.8783006410386,0.0108060028036179
"(315,725]","Linear model",0.0693059216815646,0.0421722974002553,805.615627703474,61.9434114237567,0.000903228595176929
"(315,725]","AR2 model",0.0646118801848627,0.0402157774803693,721.279272333726,65.5591220390512,0.00257502412273007
"(315,725]","AR1 model",0.064575046706786,0.0402190782587641,728.602339229243,66.5619891029361,0.00256780466032679
"(315,725]","Spatio-temporal model",0.0205294318923579,0.0112374759817175,201.915093584884,18.9592375699379,0.000380143899510591
