"dist_coast_g4","model","RMSE","MAE","MAPE","MDAPE","Bias"
"[0.382,11.8]","Generic PC",0.234416439618493,0.186391017563862,468.720982933977,59.4586311412325,0.148969249606263
"[0.382,11.8]","QM",0.162622542915562,0.117592816466654,190.220693958245,40.5518287178513,0.0144467485424998
"[0.382,11.8]","GB LM",0.155742005849408,0.119609553157237,327.563267476921,34.2904518316081,0.018648350164699
"[0.382,11.8]","Linear model",0.150290865091661,0.110989676863947,155.799693442779,37.4874074374955,0.0152620781711331
"[0.382,11.8]","AR2 model",0.134074366405604,0.0976987791420803,166.012381712847,30.4998621374675,0.00391066031200444
"[0.382,11.8]","AR1 model",0.134018334808778,0.0976726464907151,167.595230066572,30.0829505332853,0.00394264438096808
"[0.382,11.8]","Spatio-temporal model",0.0746235255826755,0.0542315369237347,113.739689700462,17.2867025039412,0.0015278912620412
"(11.8,22.8]","Generic PC",0.204240150865322,0.156000376449077,246.013099916064,47.980359592705,0.103303453076592
"(11.8,22.8]","QM",0.165910933510732,0.121676195673393,101.907325517105,39.9898498524074,-0.0362699868247091
"(11.8,22.8]","GB LM",0.163899629383711,0.126082467275666,212.471588986685,34.6833732168396,-0.033790883239552
"(11.8,22.8]","Linear model",0.155897080624217,0.120588280800035,210.041390218489,34.2517483141805,-0.0180763421377194
"(11.8,22.8]","AR2 model",0.149991195975115,0.116750479711119,206.415925743881,34.553451568097,0.00162123575635762
"(11.8,22.8]","AR1 model",0.149836686116061,0.116587794850467,204.971891591626,34.258851266523,0.00162822454419191
"(11.8,22.8]","Spatio-temporal model",0.0843776722524319,0.0594035736245402,104.658009491587,16.409830179295,0.00235311398203483
"(22.8,35.6]","Generic PC",0.190457970850938,0.142570468473192,288.11611095704,45.2646878791028,0.0982568654780974
"(22.8,35.6]","QM",0.153237548306373,0.106173406886628,122.119731330314,37.6207381648572,-0.0362297179862816
"(22.8,35.6]","GB LM",0.143344817321493,0.105569246057472,244.716288156912,31.7470759614927,-0.0230822464119009
"(22.8,35.6]","Linear model",0.138138702417623,0.104401759186991,283.843562687589,31.7700743669249,0.00777998956020461
"(22.8,35.6]","AR2 model",0.129103742247761,0.0966500579786382,314.454322470597,31.1591520488734,0.00233491343259087
"(22.8,35.6]","AR1 model",0.128975729778568,0.0965492718037544,312.372077656715,30.8808195233048,0.00225267607342936
"(22.8,35.6]","Spatio-temporal model",0.0790440867969012,0.055377222245581,79.8028079108438,18.1770639465825,-0.00134971492626911
"(35.6,212]","Generic PC",0.205553848226642,0.157283911194019,163.912612788989,48.0761268813348,0.0668291723414582
"(35.6,212]","QM",0.20143841354598,0.14516213169809,79.1436679936949,47.0994021522935,-0.0788192255992245
"(35.6,212]","GB LM",0.180949831896897,0.136821645264051,161.950915406287,39.7141164140623,-0.0436344077225238
"(35.6,212]","Linear model",0.168446954317513,0.132790379449458,471.107540047049,37.6375788062095,-0.00119994291702485
"(35.6,212]","AR2 model",0.149978276844204,0.115621329547911,259.744121041453,33.5912736851885,-0.00412705279174104
"(35.6,212]","AR1 model",0.149783726140547,0.11547972918396,258.796472206176,33.3762193644444,-0.00408759294952735
"(35.6,212]","Spatio-temporal model",0.0945428863545958,0.0676110300849469,115.762977813038,20.1441913749033,0.000706534370015506
