"elevation_g4","model","RMSE","MAE","MAPE","MDAPE","Bias"
"0","Generic PC",0.326016017907247,0.228534702030782,100.401319127549,19.5595100956252,0.217370458594345
"0","QM",0.241148088493142,0.146966064221724,54.5229189012977,9.21267143046305,0.0731614704920264
"0","GB LM",0.205955318984933,0.140966710183939,52.3181988777739,14.273417354108,-0.0151453457861896
"0","AR1 model",0.189531800837951,0.130294564828456,61.9862586161175,12.5352537087906,0.0025144599468117
"0","AR2 model",0.189493217628314,0.130269753979325,62.0098535498166,12.6960388699038,0.0023036482050115
"0","Linear model",0.144783530046895,0.106016318480976,55.6725621682819,11.284937755554,0.00266240707298514
"0","Spatio-temporal model",0.0432684267909927,0.0278194200338403,18.2863497281587,2.55688354836703,0.000289328690713541
"[3,197]","Generic PC",0.334100823161239,0.262507300268616,109.461391626243,37.0814507312573,0.237375677533503
"[3,197]","QM",0.24776389060015,0.182434739460474,72.4506265302411,25.7864240874725,0.0427348949433649
"[3,197]","GB LM",0.226411096639515,0.170427626509787,73.3286978718571,20.6819767001573,0.039660714031399
"[3,197]","Linear model",0.21565754686198,0.167642600781212,65.3306718123742,23.5236602926254,-0.0223967392845136
"[3,197]","AR2 model",0.20425104670326,0.15739683113799,68.2682403991784,21.6333843921517,-0.00804066991644482
"[3,197]","AR1 model",0.20416126971501,0.157311605510482,68.0685002824257,21.5849971886067,-0.00823475256507718
"[3,197]","Spatio-temporal model",0.0739667476753524,0.0549956107542515,21.3811778861479,7.95377312885626,-7.56753725142617e-05
"(197,317]","Generic PC",0.347353979949754,0.267133855095781,100.590071315778,38.2555986858375,0.222602508168906
"(197,317]","QM",0.265811912831808,0.206077862026318,68.0615372766529,30.2922420649256,0.00926323029621572
"(197,317]","GB LM",0.248081127361789,0.187409603624968,67.424200240885,24.945891205863,0.0432431608146373
"(197,317]","Linear model",0.234187176757335,0.18151309684508,67.2555451827583,25.295413897777,0.0232600257929353
"(197,317]","AR2 model",0.228723919428867,0.180090850633392,62.2905072789787,26.6805525926857,0.00219191531722712
"(197,317]","AR1 model",0.22862391991047,0.18003437096562,62.2629519175723,26.7883965258659,0.00219795830468909
"(197,317]","Spatio-temporal model",0.0839399248515959,0.0590265906087271,30.9825148167663,9.15206824700296,0.00174842320343397
"(317,725]","Generic PC",0.277113585995956,0.201948469941365,75.7797264799333,26.532118393472,0.113710116678054
"(317,725]","QM",0.268736065510267,0.21842590039179,61.7902726988973,34.8856399748387,-0.116983539217551
"(317,725]","GB LM",0.231074557851276,0.17694787374301,59.3432176727545,24.4183115083669,-0.0392247037638357
"(317,725]","Linear model",0.224797148365209,0.172618336615242,63.653454389383,23.0549360913772,-0.000860342752279771
"(317,725]","AR2 model",0.216697951951496,0.165231102008903,66.1633799060618,22.4555209030203,0.00385279222239223
"(317,725]","AR1 model",0.21649074473801,0.165032115731709,65.9107974515497,22.502043242933,0.00385096003611079
"(317,725]","Spatio-temporal model",0.0961953677414982,0.0687073605090277,22.5950826525934,8.73519747733258,-6.183558324518e-05
