"dist_coast_g4","model","RMSE","MAE","MAPE","MDAPE","Bias"
"[0.382,10.9]","Generic PC",0.216073412279668,0.153817013872572,762.957477088922,100.231366891903,0.140721492036713
"[0.382,10.9]","GB LM",0.136207354969524,0.0988458765577682,715.063570913341,66.4227700659694,0.0694901857005491
"[0.382,10.9]","QM",0.113150534569128,0.0789023451003424,368.981563424954,54.351956322476,0.0358071165978508
"[0.382,10.9]","Linear model",0.0959203232339527,0.0655646261913903,378.65815515008,46.2233316723654,0.00390269259046525
"[0.382,10.9]","AR2 model",0.0902092958468295,0.0607936349879849,379.146504047524,43.3990497197263,0.00526105162394627
"[0.382,10.9]","AR1 model",0.0901744861617892,0.0607435921976194,373.119708740352,43.702511921834,0.00526108374159151
"[0.382,10.9]","Spatio-temporal model",0.0330486912165425,0.02087666088323,101.792861592037,15.4809405350945,0.000786245414453041
"(10.9,20.6]","Generic PC",0.197765751790814,0.130028366934375,466.138737784077,71.7192183719218,0.108410354933463
"(10.9,20.6]","QM",0.112902458782333,0.074437428616619,190.140788696012,50.2826183883083,0.00993236180793519
"(10.9,20.6]","GB LM",0.109037429762595,0.0770100946106538,427.814707435995,43.7402476204779,0.0173031441380566
"(10.9,20.6]","Linear model",0.103000753044063,0.0693612616384518,252.346851236065,42.2356894189558,-0.00215176204972324
"(10.9,20.6]","AR2 model",0.101860934305338,0.0675280023167985,231.419709362287,40.4169267024224,-0.00217830601525737
"(10.9,20.6]","AR1 model",0.101718367539125,0.0674575253704049,232.211337798646,40.5176842231448,-0.00220082158148841
"(10.9,20.6]","Spatio-temporal model",0.0368648818996682,0.0224283023687517,108.844646164476,13.4684655663347,0.000292832665666191
"(20.6,32.9]","Generic PC",0.153022555994421,0.102834161271131,712.73287397098,76.1333530699867,0.073565212720478
"(20.6,32.9]","QM",0.0989036512761376,0.0620143248968517,344.1126106439,53.4074519846565,-0.00338752430729855
"(20.6,32.9]","GB LM",0.0977337542701164,0.0675448943288752,628.089477206088,50.3544331153563,0.0113581004661421
"(20.6,32.9]","Linear model",0.0941712733788437,0.0635794065490071,600.227882470567,46.7101852848858,0.00538121816632695
"(20.6,32.9]","AR2 model",0.0877456253880362,0.0583392352693217,531.745060114222,45.618605656733,0.00118931384949266
"(20.6,32.9]","AR1 model",0.087703831661032,0.0583229802010876,533.562398153786,45.6169966120716,0.00118662739850766
"(20.6,32.9]","Spatio-temporal model",0.0285876654589557,0.0184352388282758,95.0983793708751,15.8843763090939,0.000951982390829053
"(32.9,102]","Generic PC",0.131824959431021,0.0822604509253049,661.522544881578,50.1930266134945,0.0205630104330847
"(32.9,102]","QM",0.112136917009781,0.0707188064954497,295.705949365025,55.001369133575,-0.0438569414218295
"(32.9,102]","GB LM",0.101027552393614,0.068517198829321,584.019774362761,42.7214222930997,-0.0264655811236924
"(32.9,102]","Linear model",0.0936924186063944,0.0673027111183524,770.087443792029,41.8802954545883,-0.00462310683300986
"(32.9,102]","AR2 model",0.0911470109624259,0.0671519542656289,711.098949014739,42.8480219884878,0.000853167134248265
"(32.9,102]","AR1 model",0.0911033934374597,0.0671033819332438,707.576917672626,42.5855437745797,0.000857804490618782
"(32.9,102]","Spatio-temporal model",0.0366309963725778,0.0240853711707845,142.746526404301,16.142020629068,0.00158804423345091
