"elevation_g4","model","RMSE","MAE","MAPE","MDAPE","Bias"
"0","Generic PC",0.230607056290964,0.138440556106223,2180.00578108093,81.0925849238202,0.124804020439378
"0","QM",0.166281667990568,0.0877556299084393,1189.68422502065,48.4170728138884,0.0299883727069561
"0","GB LM",0.131615503632473,0.076085917648789,1258.60255858252,39.2784934049442,0.0112571177760794
"0","AR2 model",0.117033072702899,0.0734719896954473,736.342164940461,45.1907520224742,0.000804930109900465
"0","AR1 model",0.117029228104078,0.0733718809996981,739.339456946429,45.0701492784346,0.000848856776440385
"0","Linear model",0.103224748375828,0.0649698969410084,1191.28852475609,39.6748357440756,0.00255029918293757
"0","Spatio-temporal model",0.0291891277894941,0.0174148573203213,203.058495674433,12.4036596756403,0.0011205824809417
"[3,196]","Generic PC",0.25546887612282,0.176211348248511,2949.26374804808,101.382331844139,0.138652051003212
"[3,196]","GB LM",0.182956592986729,0.129626962705527,2540.68999622646,74.4599345657303,0.0677817392658517
"[3,196]","QM",0.182393218871622,0.116140349129296,1135.26219423222,70.2242988057623,0.0333559358817159
"[3,196]","Linear model",0.162104007050087,0.106382464161637,1821.59290413676,62.7760492974258,-0.00284066574352973
"[3,196]","AR2 model",0.153292501089028,0.104567562441316,2353.57328671317,56.1556325579313,0.00214972548516352
"[3,196]","AR1 model",0.15322183037025,0.104472355637187,2335.43328087188,56.3592727490036,0.0020687668859452
"[3,196]","Spatio-temporal model",0.0596838131290169,0.033452505098241,709.869278440993,20.6206092239302,0.000827890083379074
"(196,315]","Generic PC",0.222207615051272,0.142269341469203,1255.00684054252,77.4327372764787,0.090213767139143
"(196,315]","QM",0.178906313410588,0.110027531336947,380.042095320636,71.7326530299634,-0.00411143610014485
"(196,315]","GB LM",0.170372611344631,0.114171858573978,1179.14271789209,63.1462386155625,0.0328353398248166
"(196,315]","Linear model",0.14605915805462,0.0998125038779115,1010.03142122515,58.1115525243583,0.0125927410887021
"(196,315]","AR2 model",0.143814363436248,0.0941905703472381,760.431514632687,56.3533914595515,0.000363675140063544
"(196,315]","AR1 model",0.143791188704477,0.0941652564369755,750.897085606306,55.5904648656929,0.000348440821820363
"(196,315]","Spatio-temporal model",0.0616350169689093,0.035229802781438,192.989189355058,21.2276446764198,0.00214446845006054
"(315,725]","Generic PC",0.208197154020929,0.140737707989547,1080.74522907487,69.4164676798759,0.0261983866429215
"(315,725]","QM",0.200293755921359,0.133370746265782,493.082707546001,87.5679287313858,-0.0575397280009997
"(315,725]","GB LM",0.191072814868495,0.132664968707066,1059.26203783135,66.4019927403322,-0.0100286662860526
"(315,725]","Linear model",0.172914268898796,0.125303160025699,1318.40301805512,67.3708697812801,-0.0016957175356092
"(315,725]","AR2 model",0.164628006719047,0.119288571321903,1334.2916251954,62.161300509049,0.00450743616266701
"(315,725]","AR1 model",0.164621701303503,0.11931397539444,1337.55956775846,62.3331135214086,0.00449345107180149
"(315,725]","Spatio-temporal model",0.067420041418479,0.0433471998638904,526.709631443669,25.773430813452,0.00212414998666093
