"p_group3","model","RMSE","MAE","MAPE","MDAPE","Bias"
"high","Generic PC",0.236843650215922,0.196145730350893,141.430948314015,26.0689723188748,0.157427799210332
"high","QM",0.195522286967072,0.15089786323675,80.8188140438691,20.7354850260779,-0.051073719439877
"high","GB LM",0.175743683901377,0.145586882313423,107.156766357403,19.4898643970066,-0.0621220861096295
"high","LM t model",0.161448739965924,0.124568742208695,90.9179319859749,15.4533645522074,-0.033361182666111
"high","Linear model",0.158005617559644,0.12442224225006,108.145163278362,15.5356064645978,-0.0248737147307387
"high","LM bru model",0.155055598829145,0.122090218852176,103.786425450799,15.1570949827264,-0.0238189332686811
"high","LM beta model",0.15389036807611,0.121581468393232,100.761178738493,14.6150662105546,-0.0124723185335733
"high","LM+hour model",0.153889256111162,0.121239738054518,97.2048887478104,15.0699627197335,-0.0250680041562091
"high","AR1 model",0.147889640084631,0.117517257332719,154.557978707336,14.45784942309,-7.32329876255041e-05
"high","ST model coarser",NA,NA,256.261570058812,99.9948153898313,-0.589255032844996
"mid","Generic PC",0.184259395896131,0.135784942520978,382.089681278762,60.0485594513812,0.0903481128220874
"mid","QM",0.12968837974969,0.0886685738460119,148.339576732421,45.2745025852656,-0.0245406326265525
"mid","GB LM",0.125857754294371,0.0921374759959477,358.695505889894,40.2049719339945,0.00109474998688912
"mid","Linear model",0.113477699525015,0.0843594174911223,367.595588726279,40.5642387654217,0.00713079454884933
"mid","LM t model",0.110998639138844,0.0795982565794699,318.912706457643,37.2239871858133,-0.00494056475591785
"mid","LM bru model",0.110782217633852,0.082018729383666,360.016602509397,38.0590023564557,0.0070564743703051
"mid","LM+hour model",0.110406439231333,0.0816814665670235,361.655677879191,37.9814461444482,0.00742631183665828
"mid","LM beta model",0.109430697400732,0.0806593815017278,363.70394070074,36.1735708829359,0.00915746643352464
"mid","AR1 model",0.104806928026226,0.0765941692575911,324.778133314972,35.2322421744517,0.00148924826546083
"mid","ST model coarser",NA,NA,752.387351602123,99.99990913361,-0.152496110735978
