"model","crps","energy","log","bs_0_01","bs_0_05","bs_0_1","bs_0_2"
"st0_m2",0.132250219784435,12.9731408116629,0.588356268972291,0.233238578501534,0.336720693734482,0.378176255878487,0.323605712428801
"spde1d",0.0653291141873967,7.42944679652855,-0.387956045374069,0.133263755513364,0.13879616328319,0.121966881553965,0.1001144139039
"lm_beta",0.055527289172129,7.32459711075803,-1.02966839317607,0.104632367168103,0.100032576310793,0.0976680021907405,0.0976931095370235
"ar1",0.060473046903328,6.88823341883833,-0.491796054437946,0.124168600408938,0.127646995618519,0.11070030115379,0.0926341355338104
"lm_t",0.409838241761867,103.495015866659,1.40068555661624,0.220227229005404,0.224104429093033,0.224571276179349,0.218548023221849
"lm_bru",0.0653072937822047,7.4414557490089,-0.421158276192257,0.131278871476559,0.13598656316635,0.119729794362495,0.0996615589309186
