"model","RMSE","MAE","MAPE","MDAPE","Bias"
"Generic PC",0.143300380299765,0.132922120285883,86.5439867082229,88.4674924225145,0.132922120285883
"QM",0.037231581858143,0.0266176718968043,17.2611624070906,14.0231794330289,0.0222641563633357
"GB LM",0.0322068762141789,0.023763550984512,15.4115393909114,12.0555465205729,0.0175672721272389
"AR1 model",0.0210271907575674,0.0140668629936212,8.10199422398439,6.61667176765017,-0.00601747443696245
"AR2 model",0.0207602607829329,0.014084659736855,8.17420208573914,6.59157808513423,-0.00599285015041981
"Linear model",0.0195918820688525,0.0150746192374213,10.1781762186994,7.94630810805912,0.000972058137950174
"Spatio-temporal model",0.00427077090287992,0.00322067293216326,2.13997764377809,1.60201514232381,0.000410531760000049
