"dist_coast_g4","model","RMSE","MAE","MAPE","MDAPE","Bias"
"[0.382,11.5]","Generic PC",0.200249815445669,0.145435064284204,866.213424654974,77.1051324731902,0.124468638997945
"[0.382,11.5]","GB LM",0.12492177042676,0.0910829313310915,910.245021336071,47.1464136185642,0.0377088096600831
"[0.382,11.5]","QM",0.120749641517847,0.0796085796325647,362.694950047991,47.9885772681335,0.00727646547458099
"[0.382,11.5]","LM t model",0.11297160399047,0.075306319820406,326.353030221662,44.9965275768202,0.00631808260623062
"[0.382,11.5]","Linear model",0.112547219564581,0.0771839976406859,313.629550843369,49.2739945906363,0.00885326774358403
"[0.382,11.5]","LM bru model",0.11144015072379,0.0757688967712995,356.016064855244,45.8269304255268,0.00840428093353326
"[0.382,11.5]","LM+hour model",0.110981808111639,0.0754691099041677,366.883790967438,45.296545366181,0.00844769625340838
"[0.382,11.5]","LM beta model",0.109591340890076,0.0763606921945937,683.541398690757,40.8979274675311,0.0110582025612299
"[0.382,11.5]","AR1 model",0.106279598608815,0.0724765994420001,396.546785940558,43.5069639663508,0.00626886207343752
"[0.382,11.5]","ST model coarser",NA,NA,1219.30168290979,99.9990718894881,-0.191916048302567
"(11.5,21.7]","Generic PC",0.17242628249409,0.122497375237533,324.588267783543,65.6906644622679,0.0923089099050727
"(11.5,21.7]","QM",0.119672195916311,0.0785735636060329,124.633611356336,46.2484593735412,-0.0251930745189197
"(11.5,21.7]","GB LM",0.117072653292173,0.0829478641525234,355.002085954239,41.6571561137295,-0.00489036491637643
"(11.5,21.7]","Linear model",0.112988981601842,0.0779215677431431,174.077935149777,43.2161081864036,-0.00607662968420516
"(11.5,21.7]","LM t model",0.110796512568687,0.0739771563868959,193.150869356659,42.2702978168173,-0.0182570227164982
"(11.5,21.7]","LM bru model",0.110045703919547,0.077141934695583,246.690385459412,42.9693168467777,-0.00249160951842389
"(11.5,21.7]","LM beta model",0.109763424977079,0.0774478627784677,309.866567306686,41.0421827969862,0.00323079584756646
"(11.5,21.7]","LM+hour model",0.109640340010133,0.0768559366644669,256.192547102452,43.0393208881559,-0.0025043966493748
"(11.5,21.7]","AR1 model",0.104191761353708,0.0731537265544528,232.714886325044,41.3225264172167,-0.00178421627680682
"(11.5,21.7]","ST model coarser",NA,NA,334.287312162579,99.999996727869,-0.216182398714947
"(21.7,34.4]","Generic PC",0.16715021692919,0.114162624314524,880.608045960909,61.8017051832713,0.078776321068034
"(21.7,34.4]","QM",0.129374557163288,0.0787857407032892,378.398120471854,47.2862259430077,-0.0321171064699367
"(21.7,34.4]","GB LM",0.119274573198435,0.0816922523300129,755.689353798057,40.2665170830348,-0.00816309703731165
"(21.7,34.4]","Linear model",0.115350488764555,0.0802972283147446,843.932840164358,41.0256563806017,0.00913359774793876
"(21.7,34.4]","LM t model",0.114495504619446,0.0725638244679744,587.862903143008,39.9976950524863,-0.0163913247448369
"(21.7,34.4]","LM bru model",0.111795296259506,0.0752293640772887,817.811279780121,40.8553354204852,0.00220404046453011
"(21.7,34.4]","LM+hour model",0.111580286606837,0.0751576950312569,828.525900106287,40.5845145463489,0.00234615781748426
"(21.7,34.4]","LM beta model",0.111045357612415,0.0752658826676792,878.720510639759,40.5871655388948,0.00924528649300015
"(21.7,34.4]","AR1 model",0.108242747871058,0.0726898843470693,750.769975621241,40.0246663052033,0.0022646722163295
"(21.7,34.4]","ST model coarser",NA,NA,1474.90630108155,99.9998419383953,-0.190908666944693
"(34.4,102]","QM",0.162015947933203,0.104086864328712,173.417654908816,53.942003861255,-0.0756654253294642
"(34.4,102]","Generic PC",0.154624181491023,0.103325787120073,449.282156972674,48.4284781719553,0.0348766202920027
"(34.4,102]","GB LM",0.127928488349938,0.0858650750382565,572.488729965098,37.8472671160725,-0.0404788397959755
"(34.4,102]","LM t model",0.125482465273859,0.0842218051258703,762.275944929205,37.5924426115524,-0.0329323471298651
"(34.4,102]","Linear model",0.116493618611276,0.0841670624113063,1073.70101509768,35.9633035800166,-0.00511648102336205
"(34.4,102]","LM+hour model",0.11533915802104,0.0846673562996367,1075.16094744365,36.9687549791069,-0.000456423003492004
"(34.4,102]","LM bru model",0.115177406615636,0.0845867674150733,1093.52925859085,36.2542106497674,-0.000468224147731287
"(34.4,102]","LM beta model",0.11015574528702,0.0779772387661847,668.842190710462,35.8664129727139,0.00594247082452963
"(34.4,102]","AR1 model",0.108956587095913,0.0792068783925542,835.733096151246,35.1219420930553,0.000257413034839589
"(34.4,102]","ST model coarser",NA,NA,1179.02653425684,99.9999987871219,-0.191889043918517
