"elevation_g4","model","RMSE","MAE","MAPE","MDAPE","Bias"
"[0,38]","Generic PC",0.399883052598783,0.302432943454285,62.1336777482448,27.2781423687821,0.302306158665116
"[0,38]","QM",0.301667901139484,0.197626995777631,36.8882685412249,11.5240663514633,0.147339853903517
"[0,38]","GB LM",0.26342378524533,0.198930651531183,33.362329083577,19.5087846093,0.0128233985437433
"[0,38]","Linear model",0.220693788116209,0.173195975920229,33.8291606866196,18.0673585721268,0.00518936307377776
"[0,38]","Spatio-temporal model",0.0982281415747636,0.0709838375638061,15.1525106343632,7.85844327179559,-0.000195936382290104
"(38,222]","Generic PC",0.451902859362207,0.363470785315153,489.887147663937,51.7357389941482,0.345505214944708
"(38,222]","QM",0.337701033891798,0.262689698458358,157.466715426383,36.5173770957794,0.0739855459161034
"(38,222]","GB LM",0.308921360477254,0.252559007642033,356.497039754205,29.4639798772654,0.123320389908478
"(38,222]","Linear model",0.277996246566607,0.230101614727232,343.654722395045,32.6514523908703,-0.00321144511421435
"(38,222]","Spatio-temporal model",0.164568036203813,0.115140615259312,158.368217650318,14.6195537234076,0.0162731837850421
"(222,334]","Generic PC",0.375112763634976,0.292695014388961,157.927456392185,37.2636543776884,0.266758515786479
"(222,334]","QM",0.30567070821176,0.241812128481244,72.6185140176132,34.5653960778751,-0.0422661504740883
"(222,334]","GB LM",0.256867273442735,0.202778202261494,111.963396669499,25.3788455186621,0.0566955328306509
"(222,334]","Linear model",0.248825722372241,0.203149049315792,112.927833570628,28.7920148063006,0.00472831271853238
"(222,334]","Spatio-temporal model",0.156912385443706,0.12327408336489,65.8320950370136,18.0325248584967,-0.00222917723960387
"(334,725]","QM",0.34884543893744,0.28052221620222,46.8555773375472,37.9727581991446,-0.18390865471788
"(334,725]","Generic PC",0.308823990114473,0.234641105528832,55.0573060614913,28.6003771794478,0.156458209458292
"(334,725]","GB LM",0.248222624708988,0.195960119565787,39.9617330077623,24.5974577574445,-0.0363784675215679
"(334,725]","Linear model",0.231444312484877,0.183195238004576,41.1730457979693,23.1248716134362,-0.00671322573220581
"(334,725]","Spatio-temporal model",0.178319321417341,0.139043296829252,26.8498283998343,18.036638628325,-0.0139064598847696
