"dist_coast_g4","model","RMSE","MAE","MAPE","MDAPE","Bias"
"[0.382,11.5]","Generic PC",0.22204393846013,0.170225012470728,252.876795979005,67.0798091192314,0.152392193853335
"[0.382,11.5]","GB LM",0.131706076546619,0.100186302920678,259.89279841913,36.2117136562358,0.0440183510037853
"[0.382,11.5]","QM",0.129910278669292,0.0931950780453883,81.7515239158757,37.6340396730789,0.0230896512278804
"[0.382,11.5]","Linear model",0.116332070930503,0.084884441298226,74.4515424487433,34.8947693861718,0.00624171072789876
"[0.382,11.5]","AR2 model",0.107340723585297,0.0789892408562448,76.9194546360537,31.9403528837096,0.00700593009684587
"[0.382,11.5]","AR1 model",0.107276834400582,0.0789468009390251,76.753395150448,32.169865304994,0.00697948335512152
"[0.382,11.5]","Spatio-temporal model",0.065690081100205,0.0454411088671527,156.703605341177,16.9433680699213,0.00142927477732406
"(11.5,21.7]","Generic PC",0.190636671513386,0.141489059831183,247.020527082986,56.1630311062777,0.117865740775335
"(11.5,21.7]","QM",0.128115507639763,0.0884242733161852,98.0868581808659,35.1165714135618,-0.00950301801708508
"(11.5,21.7]","GB LM",0.12680312702784,0.0946450026940408,188.528165742276,32.3795927279756,-0.000771583307099215
"(11.5,21.7]","Linear model",0.121576368641008,0.0889923955311369,149.492473748611,33.2687143583508,0.00103353266879393
"(11.5,21.7]","AR2 model",0.115926297909789,0.0837168952504344,176.209448457093,31.3188195812309,0.000499164461567839
"(11.5,21.7]","AR1 model",0.115901638626929,0.0836971461703191,175.637772591167,31.3218451816684,0.000473387591978328
"(11.5,21.7]","Spatio-temporal model",0.0733703195637784,0.0504947745470251,102.288039853335,18.5816352502802,0.00228131843720211
"(21.7,35.6]","Generic PC",0.193315872890157,0.14206927233305,420.465068425332,51.7557861099522,0.101899836640667
"(21.7,35.6]","QM",0.151756978609358,0.101925337847799,138.971008822529,37.1106072407187,-0.0267661304270657
"(21.7,35.6]","GB LM",0.14242732336654,0.104853339841531,370.135115195849,33.6791985164631,-0.0114068400116484
"(21.7,35.6]","Linear model",0.138543902708314,0.102314246379529,424.45382356694,34.0144746382159,0.0109140888340036
"(21.7,35.6]","AR2 model",0.130791324451979,0.0939670889194089,427.90476163178,30.3570774540636,0.004168521406267
"(21.7,35.6]","AR1 model",0.130689293721707,0.093901954367859,430.201795410644,30.2221498712369,0.00414686150594501
"(21.7,35.6]","Spatio-temporal model",0.0849735946489188,0.0577737264375432,179.969455005186,20.1512108928837,-0.000438898122041351
"(35.6,212]","QM",0.186237609115693,0.135666288518826,57.6242431435841,40.1116807675869,-0.0972816359259733
"(35.6,212]","Generic PC",0.170792207661065,0.124830849132734,102.348326182084,34.3527934714375,0.047819979466184
"(35.6,212]","GB LM",0.156101526920043,0.115406280160961,111.171766558888,29.3797507035946,-0.0621440602818268
"(35.6,212]","Linear model",0.138565563874174,0.1066886923767,315.058376726614,25.5408968760252,-0.0111229622985027
"(35.6,212]","AR2 model",0.126264384437344,0.0953187900240466,280.578243799974,22.8916914365024,-0.00391074773386514
"(35.6,212]","AR1 model",0.126121516961855,0.095184462755405,279.964166977076,23.0847904357511,-0.00390144911545676
"(35.6,212]","Spatio-temporal model",0.0844855093249716,0.0606870015668169,81.2475792834056,16.1679842295611,0.000277594224180905
