"elevation_g4","model","RMSE","MAE","MAPE","MDAPE","Bias"
"0","Generic PC",0.272554510323716,0.20739693378308,188.420209969576,67.9130409160597,0.198500804059914
"0","QM",0.138786955312882,0.0978203244990412,98.7681699703169,28.8358947190415,0.0331238617338486
"0","GB LM",0.126474542453469,0.0943821578042662,88.7046038772684,26.0859603868144,-0.00741494857063906
"0","Linear model",0.122388799121893,0.0897854100033089,92.025229459498,26.709555576421,-2.44316894657615e-16
"0","AR2 model",0.121229695789148,0.0874011860063167,103.562934276814,24.4723881288469,-0.000326985290470571
"0","AR1 model",0.121114334392832,0.0872988366201449,104.345141077212,24.3074209540976,-0.000258485910387292
"0","Spatio-temporal model",0.0411298269162705,0.0254723577503221,22.6833621862129,6.81317888398519,0.000195203311076737
"[3,196]","Generic PC",0.157059028102976,0.109105610054607,1050.96641216922,87.2738529937552,0.088258140714609
"[3,196]","GB LM",0.109883046968328,0.0791363521669871,977.998137573402,62.8261321514934,0.0483463146692481
"[3,196]","QM",0.0916386761685728,0.0639333124381522,480.776560902222,56.726465689769,0.00945186807178934
"[3,196]","Linear model",0.0856337250782803,0.0582933266402955,637.451792374834,50.2409013343771,-0.00506018177800254
"[3,196]","AR2 model",0.0832156865104717,0.056840108794407,662.110439026727,47.6296484916927,0.000114248837139486
"[3,196]","AR1 model",0.0831680945068357,0.0568066278716832,657.488729649241,47.6805522917343,3.31864880260473e-05
"[3,196]","Spatio-temporal model",0.0298141195820838,0.0201769325489461,160.849074405814,17.6259742572375,0.000290166518594439
"(196,315]","Generic PC",0.137618605050781,0.087398539286603,1082.15595418853,84.820432392663,0.072831942301924
"(196,315]","GB LM",0.104633866569284,0.0700847937380144,987.657871303684,65.4027200580421,0.0469532401921172
"(196,315]","QM",0.0849066586184029,0.054141282493639,479.393113544408,56.692938749759,0.0126265385358771
"(196,315]","Linear model",0.0765399088377215,0.0529909546865164,860.552424430054,51.8032509274574,0.0175086437277202
"(196,315]","AR2 model",0.0676338238382236,0.0449649334138815,558.460938298696,51.8310263632102,0.0054123700148942
"(196,315]","AR1 model",0.0675773432884575,0.0449098261075263,556.132822725642,51.3201982791956,0.00541122269580059
"(196,315]","Spatio-temporal model",0.025263441957974,0.015521760221023,133.238179045328,20.2000810206947,0.00194474548271002
"(315,725]","QM",0.117586077142687,0.0731750244088602,148.680092793721,64.4748772758926,-0.0519561582690643
"(315,725]","Generic PC",0.116882001277402,0.075691695995559,305.643250956608,58.1933328749573,-0.00270496153669211
"(315,725]","GB LM",0.108418021495304,0.0707594335768987,320.706089769895,53.2512835925611,-0.0170111541636749
"(315,725]","Linear model",0.0993164383892897,0.0671319631849685,435.267624219512,52.2082099161103,-0.00987848546134482
"(315,725]","AR2 model",0.094535449363412,0.0669979467777242,524.169060430578,51.9690591400054,-9.61545802980585e-05
"(315,725]","AR1 model",0.0944908299502409,0.0669975912594133,523.37878609374,51.8963458305241,-9.5065051332835e-05
"(315,725]","Spatio-temporal model",0.0380198886465644,0.0250509819111098,131.120096984612,20.016868944528,0.00111221079192414
