"model","crps","energy","log","bs_0_01","bs_0_05","bs_0_1","bs_0_2"
"st0_m2",0.0786155570329996,9.01145727433321,1.09172542104197,0.219396275731548,0.242597067841025,0.227070006260009,0.149717213568205
"spde1d",0.062791629696664,7.60781093096852,0.216679334561522,0.167922440093172,0.191831119085748,0.179259510263503,0.12595832784976
"lm_beta",0.0557540642001421,7.66365839518302,-1.04327657481749,0.153701385354491,0.166911457708546,0.160766262483622,0.119539770126656
"ar1",0.0618541330526182,7.55827300683271,0.332287652076181,0.166724563837531,0.188187757169894,0.174780986606493,0.122503514922114
"lm_t",0.115033269610259,25.209106957358,0.0624063210637364,0.200336281991556,0.212481908574756,0.208279494249527,0.166072317804629
"lm_bru",0.0626757590510685,7.60476313598367,0.222322804314773,0.167428208764012,0.190429828650459,0.17804011661086,0.125972577667783
