"model","RMSE","MAE","MAPE","MDAPE","Bias"
"Generic PC",0.292543513773957,0.288531891229598,45.9304448420075,41.9648440949207,0.288531891229598
"QM",0.094990933390236,0.0821501918045959,13.1425457119655,12.6529661192388,0.0821501918045959
"GB LM",0.0440455184287196,0.0348047905170736,5.62871139596596,4.54328109428546,0.0302697399074291
"Linear model",0.0381783259055234,0.0308145667750938,4.97926979757853,4.76152646520791,0.0186010962678223
"Spatio-temporal model",0.0131486855288754,0.0101997649385907,1.59638605042216,1.21760413321457,0.000349582142371583
