"dist_coast_g4","model","RMSE","MAE","MAPE","MDAPE","Bias"
"[0.382,11.7]","Generic PC",0.301244121198673,0.218985534588874,670.573156462093,72.8376147365779,0.182558374964182
"[0.382,11.7]","GB LM",0.195488385847369,0.144657318227588,644.092205043637,48.5806368849926,0.0587674328676617
"[0.382,11.7]","QM",0.186251903565847,0.130786820718044,233.316989472503,52.6458696232593,0.0220132671666336
"[0.382,11.7]","Linear model",0.169247569778082,0.128991283861946,846.953660511538,41.5156961325257,-0.0017106353530175
"[0.382,11.7]","Spatio-temporal model",0.0910924053532455,0.0615926628965253,321.247842770597,20.9505385149652,-0.000394774844219511
"(11.7,20.5]","Generic PC",0.278782472281691,0.206419292852076,286.936648870097,57.8852265379739,0.175439105694423
"(11.7,20.5]","QM",0.183244165282663,0.134473279658107,78.2445979219359,41.6791065310411,0.0138334918833815
"(11.7,20.5]","GB LM",0.175104965541887,0.127947002513405,306.976924650851,33.7837775054857,0.010069107382436
"(11.7,20.5]","Linear model",0.164509132736703,0.12186239936139,317.058622150824,34.1002608085344,-0.0157574514048173
"(11.7,20.5]","Spatio-temporal model",0.0911768598422378,0.0600880720986243,71.5109827291384,16.3791172630356,0.001964961489956
"(20.5,32.4]","Generic PC",0.297734399777333,0.20071586808245,332.296022506255,54.553035804495,0.163836864349515
"(20.5,32.4]","QM",0.211049616867269,0.131153047768573,64.583973121862,42.2223107209813,0.0253741489404915
"(20.5,32.4]","GB LM",0.183086393678858,0.120647810012485,475.316757289631,33.4999650813463,0.0290743197607871
"(20.5,32.4]","Linear model",0.175594843302529,0.117152362258438,541.060959601189,33.1692723521436,0.0301180802381912
"(20.5,32.4]","Spatio-temporal model",0.0969385832432359,0.062395004682564,337.819081517903,19.8795568375008,-0.00193760403674146
"(32.4,212]","Generic PC",0.244187178081708,0.149996318239602,313.768860792804,34.1604894430282,0.0718127016219835
"(32.4,212]","QM",0.226606056125059,0.148761797823749,128.01623557384,47.8189292769011,-0.0610869113488879
"(32.4,212]","GB LM",0.198821522201088,0.128970936540157,301.203432748842,31.4669632072818,-0.0182923918214992
"(32.4,212]","Linear model",0.180793453000879,0.12308268828442,452.350362919671,34.0415915302056,-0.0126499934803562
"(32.4,212]","Spatio-temporal model",0.103201061349706,0.069497069131778,147.111841012297,22.6324235437082,0.00036745875818297
