"model","RMSE","MAE","MAPE","MDAPE","Bias"
"Generic PC",0.175648734366718,0.171680597848746,54.0088962209453,54.0643450385731,0.171680597848746
"QM",0.0361190379386026,0.0300762515726292,9.7930787600342,8.00584713393328,0.0280022056705393
"GB LM",0.0276018061970178,0.022857180701851,7.11353521201817,6.33880755103873,-0.0196321556888435
"Linear model",0.0228728981573352,0.0178013032933718,5.76755430389055,4.77238569926836,0.0111731015457167
"AR1 model",0.0214812553067513,0.018122010528946,5.82573391388264,5.03469057594063,-0.0114293161048223
"AR2 model",0.0214068588592761,0.0181446859667686,5.83891519878854,5.21644684177591,-0.0113506728367377
"Spatio-temporal model",0.00441940488895518,0.00337800901690857,1.0812137258577,0.815828042390033,0.000248665444813654
