"dist_coast_g4","model","RMSE","MAE","MAPE","MDAPE","Bias"
"[0.382,11.5]","Generic PC",0.185666657403416,0.135456286744614,812.878731983721,85.7881002289841,0.10996383017043
"[0.382,11.5]","GB LM",0.130976659585328,0.0959341790339049,715.250246811017,54.2897208572909,0.0416568194994468
"[0.382,11.5]","QM",0.128410117940809,0.0834606097593064,329.395455818794,51.6391544209397,0.0110969427908746
"[0.382,11.5]","Linear model",0.121361779079331,0.0801748175360166,371.209739576968,52.0596423892343,0.00621372773225226
"[0.382,11.5]","AR2 model",0.115330373071738,0.0778863237290834,723.329101210416,45.1748496246341,0.00208878699213811
"[0.382,11.5]","AR1 model",0.115249756605607,0.0778184597112995,710.905915952326,45.1837015830295,0.00210235324375167
"[0.382,11.5]","Spatio-temporal model",0.0656238723415944,0.0407694555600236,575.706484845542,24.8870932036859,0.000875441265405026
"(11.5,21.7]","Generic PC",0.152817356480299,0.106312913482756,1368.91980714927,80.062606536394,0.0719864472371418
"(11.5,21.7]","GB LM",0.121535506600436,0.0859545451236946,1271.3318260214,58.9900048718929,0.00680907752406168
"(11.5,21.7]","QM",0.116635748694699,0.0756378573646773,416.903520462435,61.8358854881749,-0.0115587991896147
"(11.5,21.7]","Linear model",0.116377070909365,0.077735705502955,766.208859080906,56.6368264007749,-0.0055959102897876
"(11.5,21.7]","AR1 model",0.106484516874216,0.0731658800429603,735.156012611145,56.8316770162489,-1.51030283110633e-05
"(11.5,21.7]","AR2 model",0.106460133804687,0.0731495417426566,738.468241981874,56.2868159823436,-4.77913934131109e-06
"(11.5,21.7]","Spatio-temporal model",0.0617894404545032,0.0389093509089205,469.929035983553,29.0415455398981,0.0010118095314595
"(21.7,35.6]","Generic PC",0.147334899803368,0.101924936463676,2439.18050698976,88.0788078259242,0.0616759182048236
"(21.7,35.6]","QM",0.117141918214569,0.0714717995168001,706.235083406444,69.7675361307024,-0.0150963495716354
"(21.7,35.6]","GB LM",0.111771539008997,0.0753902813822051,2145.91079624471,60.8080555929384,0.0108498599091413
"(21.7,35.6]","Linear model",0.110984511113424,0.0742397319079219,2028.2164148568,62.5877699888891,0.0124517195825757
"(21.7,35.6]","AR2 model",0.109436436399583,0.0716840745484669,2025.88337305159,60.8936107482982,0.00909562329335684
"(21.7,35.6]","AR1 model",0.109294264429444,0.0715924865868956,2021.22650211693,60.5942821147334,0.00906097134932582
"(21.7,35.6]","Spatio-temporal model",0.0646393980223156,0.0394354662952612,1080.43129471805,34.5355022037687,0.00261654672965244
"(35.6,212]","QM",0.17879678321004,0.116887200032764,94.965585334608,66.5171564801981,-0.0946328160613053
"(35.6,212]","GB LM",0.156431524151602,0.102723876314205,212.827258381213,46.9158217468904,-0.0628183726974742
"(35.6,212]","Generic PC",0.152732301247103,0.107031665823525,192.684774300329,57.4433848150251,-0.0129881298745425
"(35.6,212]","Linear model",0.140824813675352,0.103748626479328,599.033372512873,44.3188050461044,-0.00675951944186554
"(35.6,212]","AR1 model",0.138368151348294,0.101948024873411,632.873789405917,45.2679817262476,-0.0046713938553298
"(35.6,212]","AR2 model",0.138320588014551,0.101848746467006,630.80589176271,45.1899014671489,-0.00467593592395954
"(35.6,212]","Spatio-temporal model",0.102601767995629,0.0674834826210428,235.156464838831,27.6498042470909,0.00163669353120844
