"dist_coast_g4","model","RMSE","MAE","MAPE","MDAPE","Bias"
"[0.382,11.8]","Generic PC",0.229220100737809,0.182359517219012,251.493079505881,44.9382215648022,0.158771002440673
"[0.382,11.8]","QM",0.148713788188363,0.110224431190376,110.372008787924,27.2817142048412,0.031635415149575
"[0.382,11.8]","GB LM",0.14790289435872,0.115446109278024,211.760925329766,24.6647990207675,0.00482345713223527
"[0.382,11.8]","Linear model",0.133889675974558,0.101553049142032,104.019683032993,23.8807982974412,0.00217362034130903
"[0.382,11.8]","LM bru model",0.133071893171269,0.101797989735422,127.535429055813,22.7842286794754,0.0034349746319322
"[0.382,11.8]","LM t model",0.132944396506513,0.100780174351268,120.461102848156,22.8853768651494,0.00124716529211695
"[0.382,11.8]","LM+hour model",0.132145123550803,0.101052631200892,130.83211924649,22.5638550948206,0.00339138290009475
"[0.382,11.8]","LM beta model",0.131492731487297,0.101431183156165,228.479933951918,22.4886182208892,0.010203446447222
"[0.382,11.8]","AR1 model",0.126203517252617,0.0970083151411633,156.704395374746,21.975818267376,0.00358013894525691
"[0.382,11.8]","ST model coarser",NA,NA,971.23106076585,99.6857281484967,-0.15998513864609
"(11.8,21.7]","Generic PC",0.214187408137166,0.169673194664894,364.29770623682,38.2738674528888,0.140956145807246
"(11.8,21.7]","GB LM",0.154498406246875,0.120390041525614,248.681556420333,23.4866954297365,-0.0298940865140942
"(11.8,21.7]","QM",0.145740270854599,0.107281638664559,172.033196165022,23.389823088692,-0.00228851059414184
"(11.8,21.7]","LM beta model",0.143009402849535,0.109828634313081,288.976465283434,21.5101529880304,0.000680558477695939
"(11.8,21.7]","LM bru model",0.142255257881924,0.108100290452153,233.607561132107,21.5269577448233,-0.00194283077597857
"(11.8,21.7]","LM t model",0.142192257100124,0.106722590883242,214.188144707827,21.2702951444165,-0.00684492617919811
"(11.8,21.7]","Linear model",0.141623044431596,0.108089679427664,206.400494675393,22.129167774568,-0.00197633994769325
"(11.8,21.7]","LM+hour model",0.141478516234552,0.107590368602502,228.704878407828,21.5269103688049,-0.00189635724043965
"(11.8,21.7]","AR1 model",0.135206106071325,0.102237783245631,206.465740868341,20.7106851825311,-0.00189311160271247
"(11.8,21.7]","ST model coarser",NA,NA,438.797068410193,100,-0.342935232478948
"(21.7,34.4]","Generic PC",0.203782795898423,0.158548370682885,304.078058451287,35.348478048813,0.116914623191254
"(21.7,34.4]","QM",0.160210199502011,0.115712403938196,122.983551542702,27.9209136362402,-0.0251846849003524
"(21.7,34.4]","GB LM",0.153505676625276,0.120282281907731,309.796120685574,24.9584443547245,-0.0310407142360202
"(21.7,34.4]","Linear model",0.14643896132019,0.112756599140138,437.006357102114,24.9326034833092,0.012800396298775
"(21.7,34.4]","LM beta model",0.143639081822629,0.11087701567272,413.093267283505,23.7376036413946,0.00425808600305846
"(21.7,34.4]","LM bru model",0.143612013582633,0.10987309204977,486.352280956135,23.89405985802,0.00288978395980709
"(21.7,34.4]","LM t model",0.143516005335747,0.10864068593097,449.864286795095,24.0581090851542,-0.00258340072693945
"(21.7,34.4]","LM+hour model",0.143133720593319,0.109198250546199,443.558010833986,23.9730449807748,0.00289315164607924
"(21.7,34.4]","AR1 model",0.136467187963265,0.103555387159858,422.724006102403,22.3752675859139,0.00338124337814413
"(21.7,34.4]","ST model coarser",NA,NA,2815.94320301075,100,-0.214895797373811
"(34.4,212]","QM",0.212311360430261,0.16053681354195,57.1632795369183,35.2328520584793,-0.110974412294614
"(34.4,212]","GB LM",0.188043475403193,0.144577254772698,129.261115537238,28.0593376459877,-0.0989324494009637
"(34.4,212]","Generic PC",0.18610474918941,0.142946792223157,121.380125917251,28.3127602846126,0.0355891768377186
"(34.4,212]","Linear model",0.154911964868114,0.12108763644708,312.259110028749,22.7571105188219,-0.00991610644187517
"(34.4,212]","LM t model",0.152151638340793,0.11872412922979,338.559532774668,22.7598056533001,-0.00883049549135462
"(34.4,212]","LM+hour model",0.150908121620959,0.118626556046829,312.652716631997,22.7765702579277,-0.00228891701380489
"(34.4,212]","LM bru model",0.150846905117163,0.118737072688993,347.884800927784,22.4919997110622,-0.00233977105185494
"(34.4,212]","LM beta model",0.146972818705399,0.115128483428419,152.472280380256,21.6243416123814,0.0037727592796401
"(34.4,212]","AR1 model",0.138331788950345,0.108325200182883,282.070160425631,20.8380215090915,-0.00263687892706235
"(34.4,212]","ST model coarser",NA,NA,1429.05071202327,100,-0.275927695196641
