"model","RMSE","MAE","MAPE","MDAPE","Bias"
"Generic PC",0.132609373321063,0.109668683441226,87.971671217514,96.8400197571595,0.107914305945183
"QM",0.0523025287786204,0.038889980460464,34.3114075193813,30.8027330300154,0.0262691452721344
"GB LM",0.0346507264399901,0.0274885480422491,25.6345661691898,20.5249146264082,0.0219045100994183
"AR1 model",0.0247240963403874,0.0200589047630582,20.8073150343431,17.2616996302936,0.0111489272188834
"AR2 model",0.0247233791431068,0.0200627083334874,21.2014330892527,17.3280674844029,0.0112122378073913
"Linear model",0.0223374587638215,0.0169677592778689,18.9138571592996,11.8471012650646,0.00769590652270031
"Spatio-temporal model",0.00162196582370138,0.00125509857128669,1.65889316171352,0.927519039064664,0.00016223115049231
