"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.217942516608448,0.169133059220813,328.788818071182,58.3812713825348,0.15168774050506
"Wind Offshore","GB LM",0.12997651041567,0.0960941069958736,212.748192696955,28.1061047124077,-0.0351438033691909
"Wind Offshore","QM",0.123770736253641,0.0892237926795055,128.826640093363,33.42635890375,0.0275228663605524
"Wind Offshore","Linear model",0.116473355934241,0.0866485859659857,158.574612199535,27.8987294920165,0.000263727973804589
"Wind Offshore","LM t model",0.112371615401047,0.0804267501892839,268.918162110743,26.6423839867558,-0.0083199556482723
"Wind Offshore","LM beta model",0.112315958240964,0.0846826742977569,306.45355361225,26.9138796434321,0.00232033960297305
"Wind Offshore","LM bru model",0.111758021665708,0.0827814965358659,309.742389941659,27.0106110280778,0.000532858505421992
"Wind Offshore","LM+hour model",0.111588295163211,0.0826243065769922,310.762791154832,26.5573338716841,0.000930392387496465
"Wind Offshore","AR1 model",0.10740896761153,0.0789757645628632,311.175304264352,25.479294219334,0.000705709477258928
"Wind Offshore","ST model coarser",NA,NA,124.484239751524,100,-0.376776773661618
"Wind Onshore","ST model coarser",0.413780956233347,0.309979506890596,887.382097283859,100,-0.181892390853059
"Wind Onshore","Generic PC",0.19028833288447,0.140696477687714,353.931550445208,49.0256309465617,0.0836612239820454
"Wind Onshore","QM",0.16458631075554,0.114464235305398,134.438678557233,41.6944290004596,-0.0512207072957418
"Wind Onshore","GB LM",0.149979030746696,0.110795592908337,353.455977404502,36.6074101743088,-0.00766965963037628
"Wind Onshore","Linear model",0.140502815901769,0.105260413843169,359.32142814314,36.1569331197763,0.00168331993973827
"Wind Onshore","LM t model",0.13982416859078,0.102353924949172,311.644053928966,35.5777819149557,-0.0106322167331971
"Wind Onshore","LM bru model",0.138393885165122,0.103551582552535,349.421386273121,35.5428035183856,0.0017986550423745
"Wind Onshore","LM+hour model",0.138089521490006,0.103192593301728,348.730974643591,35.4613325629644,0.00175517981515951
"Wind Onshore","LM beta model",0.136665937171737,0.102067009155312,393.012518719827,34.4334879056384,0.00843528388576551
"Wind Onshore","AR1 model",0.129324334841096,0.0957245828408634,356.986933134164,32.4226273967945,0.00200404431720585
