"model","RMSE","MAE","MAPE","MDAPE","Bias"
"Generic PC",0.146946111954457,0.138189765732093,23.703530000577,19.6729691417117,0.138189765732093
"GB LM",0.0774150390923284,0.0661827421518532,9.41413671845384,9.44143457951021,-0.0648066937550382
"QM",0.0636095671837733,0.0541457386824217,8.0654784715525,8.52705036887907,-0.0535863882734419
"Linear model",0.0366837086155129,0.0290414984492038,5.6418300503965,3.48310450679975,0.00870154614654431
"AR1 model",0.0206715053399201,0.0170080892131918,2.84366327403925,2.34850820761679,-0.00276012593417449
"AR2 model",0.0205620383017244,0.0168045704212232,2.80336998235466,2.3903273145093,-0.00281124787376135
"Spatio-temporal model",0.0141606831850899,0.0107288786856224,1.75279310387055,1.23490438200527,-4.62445792796829e-05
