"elevation_g4","model","RMSE","MAE","MAPE","MDAPE","Bias"
"0","Generic PC",0.203150850610822,0.161075290996576,1376.91930516993,97.904830831135,0.143255760552628
"0","QM",0.0936592337149222,0.0705498629801237,750.557767260068,42.6458595750403,0.0188356780790823
"0","GB LM",0.0922347756463433,0.0698583536579243,730.626848482807,40.1662623560818,0.00444456127736394
"0","Linear model",0.0879231383557901,0.0674616977204543,1221.53375121197,38.5446301113936,-0.000594288868226367
"0","AR1 model",0.0863569769283951,0.0658158870413688,1004.33485311181,38.5194588787548,-0.000706470121511746
"0","AR2 model",0.08634297401051,0.0658258476992726,1017.57325411724,38.3711084975619,-0.000685873072940998
"0","Spatio-temporal model",0.0380840058162741,0.0257978163292908,249.266613235239,14.8363120833156,0.00023524025048615
"[3,196]","Generic PC",0.130765858759793,0.0858547505783383,982.320331937776,81.0113430059476,0.0526991696566415
"[3,196]","GB LM",0.101467122019455,0.0701204297868997,1126.46599899605,70.3769704301019,0.0265565779894219
"[3,196]","QM",0.0965172913452348,0.0594265633542609,383.215440358961,66.528427516745,-0.0112859487192562
"[3,196]","Linear model",0.091825341666599,0.0591627810671903,685.625138474902,65.5528860927501,-0.00208250429713621
"[3,196]","AR2 model",0.0905633314181516,0.0595857186950879,719.098443693291,61.9403595083169,0.00210815873247781
"[3,196]","AR1 model",0.0905161359008615,0.0595557443773794,717.117624835324,61.7296123013878,0.00210877112162138
"[3,196]","Spatio-temporal model",0.0379255884822491,0.0239688020723488,263.067665605838,27.2236994294253,0.000745759980883847
"(196,319]","Generic PC",0.0893647359137402,0.0500538567889902,1460.18885158726,74.7394136807818,0.0232351123635718
"(196,319]","GB LM",0.0756916580402486,0.0495648079346492,2125.97916309059,71.5580421788338,0.0192637915899683
"(196,319]","QM",0.0659153935630939,0.0358005519567877,533.761458129151,75.1168738610187,-0.0100752563237085
"(196,319]","Linear model",0.0640005347975855,0.0400274474319067,1327.75805594363,71.1583855337951,0.00984463107970007
"(196,319]","AR2 model",0.0584877121075515,0.0356011259312407,1263.05539641685,78.2459947883658,0.00502141480288324
"(196,319]","AR1 model",0.0584845641388838,0.0355926762295772,1260.8713741712,77.6423856142601,0.00500828534047234
"(196,319]","Spatio-temporal model",0.0344178691974684,0.0195141658953907,615.576184172111,42.7433972193072,0.00367335162800312
"(319,725]","QM",0.0909308090709375,0.0481545304723505,239.083772885182,82.0027972891133,-0.0372202872885545
"(319,725]","Generic PC",0.0877693295824972,0.0482368461402656,441.273822985391,65.3074932405743,-0.0110812329710215
"(319,725]","GB LM",0.0856264449817323,0.0527339498772646,747.421991252045,62.5555120084862,-0.00957897302918358
"(319,725]","Linear model",0.0800209327170284,0.0500156977828837,1062.90470980798,61.4393196600003,-0.00301775515372202
"(319,725]","AR2 model",0.0727786166801475,0.0452865211395318,896.382453041715,61.1271988670643,-0.000710414464067779
"(319,725]","AR1 model",0.0727445851835206,0.045281971829352,899.928174347457,61.0570383812014,-0.00071552930145066
"(319,725]","Spatio-temporal model",0.0470226937519212,0.0270073736206273,417.54562645343,38.2034587538046,0.000201730263118751
