"p_group3","model","RMSE","MAE","MAPE","MDAPE","Bias"
"mid","Generic PC",0.236407520328423,0.148340643700362,688.014955244696,80.1678385674153,0.0956698863949223
"mid","QM",0.168824984386312,0.101092965628404,330.566107641447,68.0804452592549,0.00271292104678065
"mid","GB LM",0.149505310776934,0.0967138902488715,605.749328432385,58.7012602079226,0.00975142172496932
"mid","Linear model",0.144245230610701,0.0910923687266401,655.49207954073,54.2181365465936,-0.00430757353949721
"mid","AR2 model",0.135247579240805,0.0887120361035155,690.807187459998,57.8322690048676,0.00142900145192013
"mid","AR1 model",0.135221351255058,0.0887330782122816,711.490745560379,58.1338948210025,0.00170551082315566
"mid","Spatio-temporal model",0.0179829830649787,0.0106117325132063,60.1331983893785,7.44327527172396,0.000188327648942479
"low","Generic PC",0.209230676919233,0.127110442836146,809.771632027536,84.7746759156348,0.0779824554075675
"low","QM",0.149407167899971,0.0880383696879864,398.325689787433,74.2714825679798,-0.00263291711805044
"low","GB LM",0.146452399543761,0.0921728398888786,791.242192945141,65.8951425156208,0.0172491749424989
"low","Linear model",0.13561104146884,0.0861389001889578,776.856768983718,63.1611044480207,0.00340757527991436
"low","AR2 model",0.127696137894918,0.0828627391289289,730.024894672169,64.7094726107454,0.00247482933497327
"low","AR1 model",0.127636259612889,0.0827217002218987,720.082064223904,64.7997698223208,0.00222566583180462
"low","Spatio-temporal model",0.0238638432900125,0.0126758165394683,75.4060968801774,10.3943780272712,0.000264377524771997
