"tech_typ","model","RMSE","MAE","MAPE","MDAPE","Bias"
"Wind Offshore","Generic PC",0.268151213501054,0.22871853673998,104.825810753269,50.0419247841466,0.212625996992946
"Wind Offshore","GB LM",0.168674053694702,0.120570083711543,45.7939789149642,19.5557373119086,-0.0751035616654595
"Wind Offshore","QM",0.149048274177326,0.110463026966343,43.4454211647883,19.6102959179842,0.0151529182996748
"Wind Offshore","Linear model",0.141916581462568,0.106961775448107,42.1539541129965,18.4181423989435,0.000386511976056216
"Wind Offshore","AR1 model",0.134968959460372,0.103161284023969,44.738570333082,17.5426442305596,0.00109010290044465
"Wind Offshore","AR2 model",0.134963658432152,0.103296787430683,45.5909659979351,17.3415417214571,0.00122993430455518
"Wind Offshore","Spatio-temporal model",0.0587305344095177,0.04386339854503,17.7005944860523,7.78644226273129,-0.000201692808155922
"Wind Onshore","Generic PC",0.16792213349967,0.123398303779475,692.317320720027,55.2666611746195,0.0741407171710391
"Wind Onshore","QM",0.147870686734921,0.0995740907873544,279.806996243791,47.3571546357782,-0.0487199994313964
"Wind Onshore","GB LM",0.13461120119261,0.0978718862440443,670.634918621563,44.5096802085164,0.0108855147172027
"Wind Onshore","Linear model",0.130804968853463,0.0942381453208611,693.785762057568,42.5491414884848,0.000213393178745565
"Wind Onshore","AR2 model",0.124314451627882,0.089685416910115,566.789367934988,40.6933084763471,0.00102908876310984
"Wind Onshore","AR1 model",0.124250948632274,0.0896935918267356,570.643121664478,41.1171747225106,0.00103642112587497
"Wind Onshore","Spatio-temporal model",0.0812793232943027,0.055393187038023,233.668203397995,24.0729079023607,0.000927557513595905
