"p_group3","model","RMSE","MAE","MAPE","MDAPE","Bias"
"mid","Generic PC",0.214667498949229,0.137198371681429,1579.58128739829,63.2206472505595,0.0663655198672975
"mid","QM",0.150911452186486,0.0988329198692579,1207.95950549271,57.8910367041569,-5.38201367662922e-05
"mid","GB LM",0.145723005710518,0.0980817013406299,1288.94902157488,51.1265422349764,-0.0134206552388699
"mid","AR1 model",0.12693492881959,0.0882122213661682,1661.20502237764,45.8896249644003,0.001195325958931
"mid","AR2 model",0.126917843503366,0.0882027231569142,1671.7348190483,45.7688067999357,0.00120749291110421
"mid","Linear model",0.120502074916837,0.0851056943649927,1351.08750756643,44.4508296210688,0.0014910979997629
"mid","Spatio-temporal model",0.0340801456446285,0.0214406153895934,134.365791568306,12.3779262762993,0.000408627546193501
