job-ID,prior,name,user,state,submit/start,at,queue,jclass,slots,ja-task-ID
------------------------------------------------------------------------------------------------------------------------------------------------
47231498,0.51010,eval_model,s2749200,qw,03/13/2025,14:49:01,1
48432584,0.46914,sleep,mmosavie,qw,04/25/2025,09:34:32,1
48751414,0.44408,scvelo_pat,s2700724,qw,05/21/2025,15:18:29,4
49102458,0.42342,run_phylop,s2252146,qw,06/13/2025,17:33:21,42
49342342,0.41229,analysis_r,s2902590,qw,06/23/2025,13:38:28,1
49370658,0.40365,analysis_r,s2902590,qw,06/26/2025,12:12:55,1
50726143,0.34032,dvr-l2r-tr,s2749465,qw,09/06/2025,18:12:57,1
50726150,0.33460,dvr-l2r-mr,s2749465,qw,09/06/2025,18:13:08,1
50726188,0.33331,raw-mrxfdg,s2749465,qw,09/06/2025,18:14:34,1
51546660,0.28570,jax_gpu_jo,s2162020,qw,11/02/2025,18:21:38,1
54199996,0.19432,IAMRex_Wav,dingram,qw,02/08/2026,21:46:02,64
54267954,0.18321,tag.sh,s2189251,qw,02/17/2026,19:27:00,1
54267956,0.17776,tag.sh,s2189251,qw,02/17/2026,19:28:18,1
54492767,0.16620,imex_ensem,s2328627,qw,03/08/2026,19:12:01,32
56029454,0.08012,_3x3_more_,s1931382,qw,06/05/2026,12:41:41,1
56030524,0.07475,_3x3_more_,s1931382,qw,06/05/2026,15:07:13,1
56172692,0.06841,Test_IGMM,s2741089,qw,06/17/2026,16:29:17,1
56244681,0.06738,mpitest_16,s1737494,qw,06/25/2026,15:06:43,168
56800560,0.04720,orca_cb_Ph,esolelm,qw,07/09/2026,23:43:26,8
56942105,0.04306,aspect_run,ddekler,qw,07/16/2026,13:41:18,64
57223663,0.03157,SH11,s2017658,qw,07/28/2026,12:16:19,64
56976090,0.02865,Experiment,s2060501,qw,07/20/2026,14:19:32,10,40-120:1
56976092,0.02862,Experiment,s2060501,qw,07/20/2026,14:19:44,10,1-60:1
57312851,0.02709,station,s2463047,qw,07/31/2026,18:40:01,32
57278001,0.02464,SH13,s2017658,qw,07/30/2026,16:30:15,64
57375277,0.02382,test_run,c,s2737225,qw,08/02/2026,20:03:52,1
57278067,0.02334,SH16,s2017658,qw,07/30/2026,16:42:43,64
57299830,0.02204,SH17,s2017658,qw,07/31/2026,09:08:53,64
57299831,0.02165,SH18,s2017658,qw,07/31/2026,09:08:56,64
57299833,0.02139,SH19,s2017658,qw,07/31/2026,09:08:58,64
57556682,0.01949,RETFound_t,s2633613,qw,08/07/2026,06:47:20,1
57382255,0.01848,test_run,c,s2737225,qw,08/03/2026,12:06:35,1
57450308,0.01751,pe20_16G_9,ddunica2,qw,08/05/2026,07:29:50,20
57394539,0.01739,SH20,s2017658,qw,08/04/2026,09:10:57,64
57394540,0.01725,SH21,s2017658,qw,08/04/2026,09:11:05,64
57585514,0.01706,cooling_on,s2601697,qw,08/09/2026,17:57:00,1
57603862,0.01636,env.sh,jireland,qw,08/10/2026,10:37:16,2
57624896,0.01470,CO22d_elbo,s2673720,qw,08/12/2026,10:33:23,10
57663360,0.01269,miniseed_c,lzhu4,qw,08/15/2026,07:32:43,32
57661285,0.01268,rBergomi_c,s2065217,qw,08/14/2026,17:23:28,16
57585518,0.01251,cooling_on,s2601697,qw,08/09/2026,17:57:12,1
57515523,0.01247,Experiment,s2060501,qw,08/06/2026,11:46:27,10,1-60:1
57585523,0.01122,cooling_on,s2601697,qw,08/09/2026,17:57:27,1
57657726,0.00781,fitv2_deep,vmedina4,qw,08/14/2026,13:32:36,4,3-12:1
57700086,0.01059,jCC1132,s1951420,qw,08/17/2026,10:28:36,32
57585527,0.01058,cooling_on,s2601697,qw,08/09/2026,17:57:42,1
57701019,0.01037,comsol_pem,s2768021,qw,08/17/2026,12:20:03,30
57624898,0.01030,CO22d_bvi,s2673720,qw,08/12/2026,10:33:27,10
57703722,0.01028,bge_knn_pr,kpytka,qw,08/17/2026,14:57:22,32
57585695,0.01019,cooling_on,s2601697,qw,08/09/2026,18:08:09,1
57562825,0.00000,step7_gate,s2116644,qw,08/08/2026,17:43:52,8,1610-2772:1
57585696,0.00993,cooling_on,s2601697,qw,08/09/2026,18:08:09,1
57585697,0.00974,cooling_on,s2601697,qw,08/09/2026,18:08:09,1
57585698,0.00961,cooling_on,s2601697,qw,08/09/2026,18:08:09,1
57585699,0.00950,cooling_on,s2601697,qw,08/09/2026,18:08:10,1
57585700,0.00941,cooling_on,s2601697,qw,08/09/2026,18:08:10,1
57585702,0.00934,cooling_on,s2601697,qw,08/09/2026,18:08:10,1
57585703,0.00928,cooling_on,s2601697,qw,08/09/2026,18:08:10,1
57585712,0.00923,cooling_on,s2601697,qw,08/09/2026,18:08:45,1
57707439,0.00921,ldpc_sim,s2852841,qw,08/18/2026,11:51:50,128
57585713,0.00919,cooling_on,s2601697,qw,08/09/2026,18:08:45,1
57585714,0.00915,cooling_on,s2601697,qw,08/09/2026,18:08:45,1
