job-ID,prior,name,user,state,submit/start,at,queue,jclass,slots,ja-task-ID
------------------------------------------------------------------------------------------------------------------------------------------------
54199996,0.51098,IAMRex_Wav,dingram,qw,02/08/2026,21:46:02,64
58034818,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:12,1
58034819,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:12,1
58034820,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:12,1
58034821,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:12,1
58034822,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:12,1
58034823,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:12,1
58034824,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:12,1
58034825,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:12,1
58034826,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:13,1
58034828,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:13,1
58034829,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:13,1
58034830,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:13,1
58034831,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:13,1
58034832,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:13,1
58034833,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:13,1
58034834,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:13,1
58034835,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:13,1
58034836,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:13,1
58034837,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:13,1
58034838,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:13,1
58034839,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:13,1
58034840,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:13,1
58034841,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:14,1
58034842,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:14,1
58034843,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:14,1
58034844,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:14,1
58034845,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:14,1
58034846,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:14,1
58034847,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:14,1
58034848,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:14,1
58034849,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:14,1
58034850,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:14,1
58034851,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:14,1
58034852,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:14,1
58034853,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:14,1
58034854,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:14,1
58034855,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:14,1
58034856,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:15,1
58034857,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:15,1
58034858,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:15,1
58034859,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:15,1
58034860,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:15,1
58034861,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:15,1
58034862,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:15,1
58034863,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:15,1
58034864,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:15,1
58034865,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:15,1
58034866,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:15,1
58034867,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:15,1
58034868,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:15,1
58034869,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:15,1
58034870,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:15,1
58034871,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:15,1
58034872,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:16,1
58034873,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:16,1
58034874,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:16,1
58034875,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:16,1
58034876,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:16,1
58034877,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:16,1
58034878,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:16,1
58034879,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:16,1
58034880,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:16,1
58034881,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:16,1
58034882,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:16,1
58034883,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:16,1
58034884,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:16,1
58034885,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:16,1
58034886,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:16,1
58034887,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:16,1
58034888,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:17,1
58034889,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:17,1
58034890,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:17,1
58034891,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:17,1
58034892,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:17,1
58034893,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:17,1
58034894,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:17,1
58034895,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:17,1
58034896,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:17,1
58034897,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:17,1
58034898,0.01786,S0_20_vf_5,adixon3,qw,09/02/2026,11:02:17,1
58034900,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:17,1
58034901,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:17,1
58034902,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:17,1
58034903,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:17,1
58034904,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:17,1
58034905,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:17,1
58034906,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:18,1
58034907,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:18,1
58034908,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:18,1
58034909,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:18,1
58034910,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:18,1
58034911,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:18,1
58034912,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:18,1
58034913,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:18,1
58034914,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:18,1
58034915,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:18,1
58034916,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:18,1
58034917,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:18,1
58034918,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:18,1
58034919,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:18,1
58034920,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:18,1
58034921,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:18,1
58034922,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:18,1
58034923,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:19,1
58034924,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:19,1
58034925,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:19,1
58034926,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:19,1
58034927,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:19,1
58034928,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:19,1
58034929,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:19,1
58034930,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:19,1
58034931,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:19,1
58034932,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:19,1
58034933,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:19,1
58034934,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:19,1
58034935,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:19,1
58034936,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:19,1
58034937,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:19,1
58034938,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:19,1
58034939,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:20,1
58034940,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:20,1
58034941,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:20,1
58034942,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:20,1
58034943,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:20,1
58034944,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:20,1
58034945,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:20,1
58034946,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:20,1
58034947,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:20,1
58034948,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:20,1
58034949,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:20,1
58034950,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:20,1
58034951,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:20,1
58034952,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:20,1
58034953,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:20,1
58034954,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:21,1
58034955,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:21,1
58034956,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:21,1
58034957,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:21,1
58034958,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:21,1
58034959,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:21,1
58034960,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:21,1
58034961,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:21,1
58034962,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:21,1
58034963,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:21,1
58034964,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:21,1
58034965,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:21,1
58034966,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:21,1
58034967,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:21,1
58034968,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:21,1
58034969,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:22,1
58034970,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:22,1
58034971,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:22,1
58034972,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:22,1
58034973,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:22,1
58034974,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:22,1
58034975,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:22,1
58034976,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:22,1
58034977,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:22,1
58034978,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:22,1
58034979,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:22,1
58034980,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:22,1
58034981,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:22,1
58034982,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:22,1
58034983,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:22,1
58034984,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:22,1
58034985,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:23,1
58034986,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:23,1
58034987,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:23,1
58034988,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:23,1
58034989,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:23,1
58034990,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:23,1
58034991,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:23,1
58034992,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:23,1
58034993,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:23,1
58034994,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:23,1
58034995,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:23,1
58034996,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:23,1
58034997,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:23,1
58034998,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:23,1
58034999,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:23,1
58035000,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:23,1
58035001,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:24,1
58035002,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:24,1
58035003,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:24,1
58035004,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:24,1
58035005,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:24,1
58035006,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:24,1
58035007,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:24,1
58035008,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:24,1
58035009,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:24,1
58035010,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:24,1
58035011,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:25,1
58035012,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:25,1
58035013,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:25,1
58035014,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:25,1
58035015,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:25,1
58035016,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:25,1
58035017,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:25,1
58035018,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:25,1
58035019,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:25,1
58035020,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:25,1
58035021,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:25,1
58035022,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:26,1
58035023,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:26,1
58035024,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:26,1
58035025,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:26,1
58035026,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:26,1
58035027,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:26,1
58035028,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:26,1
58035029,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:26,1
58035030,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:26,1
58035031,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:26,1
58035032,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:26,1
58035033,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:26,1
58035034,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:26,1
58035035,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:26,1
58035036,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:26,1
58035037,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:26,1
58035038,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:27,1
58035039,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:27,1
58035040,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:27,1
58035041,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:27,1
58035042,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:27,1
58035043,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:27,1
58035044,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:27,1
58035045,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:27,1
58035048,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:27,1
58035049,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:27,1
58035050,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:27,1
58035051,0.01786,S0_0_vf_50,adixon3,qw,09/02/2026,11:02:27,1
58141166,0.01537,submit.sh,s2747831,qw,09/07/2026,14:21:38,1
58234739,0.01461,ev2a_tta,s2039407,qw,09/09/2026,17:02:17,48
58197291,0.00623,ed-gigpo2,wkwan,qw,09/09/2026,05:52:22,16,10
58153122,0.01420,t_a100_4,xfeng4,qw,09/08/2026,15:22:35,16
58148791,0.01404,tr1_guessw,s2874947,qw,09/08/2026,14:03:54,12
58148081,0.00676,q_30nm-FC-,jross7,qw,09/08/2026,09:26:32,1,1133-1600:1
58197382,0.00624,infpy_trai,s2601026,qw,09/09/2026,07:16:27,1,2,3
58199869,0.01109,Alpaca_10m,s1836822,qw,09/09/2026,10:30:14,4
58148799,0.00896,tr1_imageg,s2874947,qw,09/08/2026,14:05:43,12
58233710,0.00806,GCMC_300_b,hismaeel,qw,09/09/2026,16:40:21,54
58176114,0.00778,snakejob.s,s2589227,qw,09/08/2026,18:19:35,4
58145942,0.00771,receptor_b,s1934251,qw,09/07/2026,23:35:52,1
58147883,0.00755,cmyc_1-88_,s2907279,qw,09/08/2026,08:12:05,8
58148816,0.00737,tr1_clean_,s2874947,qw,09/08/2026,14:07:33,12
58165174,0.00000,step7_ext,s2116644,qw,09/08/2026,16:51:37,8,76-94:1
58236935,0.00399,autocycler,s2588802,qw,09/09/2026,17:55:55,32,19-100:1
58145943,0.00691,receptor_b,s1934251,qw,09/07/2026,23:35:52,1
58196685,0.00682,crsbC_rand,s2538679,qw,09/09/2026,01:12:58,1
58148195,0.00673,PO_256_m1d,sbenavid,qw,09/08/2026,09:39:57,1
58149262,0.00655,tr1_advent,s2874947,qw,09/08/2026,14:22:03,12
58145944,0.00643,receptor_b,s1934251,qw,09/07/2026,23:35:52,1
58200006,0.00621,Alpaca_2mi,s1836822,qw,09/09/2026,10:31:27,4
58176123,0.00619,snakejob.s,s2589227,qw,09/08/2026,18:19:40,4
58145945,0.00611,receptor_b,s1934251,qw,09/07/2026,23:35:52,1
58149304,0.00607,tr1_advent,s2874947,qw,09/08/2026,14:22:38,12
58143475,0.00000,step7_gate,yhu5,qw,09/07/2026,16:48:45,8,495-1988:1
58145946,0.00589,receptor_b,s1934251,qw,09/07/2026,23:35:52,1
58149384,0.00575,tr1_advent,s2874947,qw,09/08/2026,14:23:17,12
58145947,0.00572,receptor_b,s1934251,qw,09/07/2026,23:35:52,1
58145948,0.00558,receptor_b,s1934251,qw,09/07/2026,23:35:52,1
58149459,0.00552,tr1_advent,s2874947,qw,09/08/2026,14:23:45,12
58207223,0.00550,t2extra34,s1891340,qw,09/09/2026,12:11:28,1,1-16:1
58145949,0.00548,receptor_b,s1934251,qw,09/07/2026,23:35:52,1
58232575,0.00543,Autoencode,gclarte,qw,09/09/2026,15:40:18,1
58145950,0.00539,receptor_b,s1934251,qw,09/07/2026,23:35:52,1
58149583,0.00535,tr1_clean_,s2874947,qw,09/08/2026,14:24:48,12
58145951,0.00532,receptor_b,s1934251,qw,09/07/2026,23:35:52,1
58196687,0.00523,crsbC_rand,s2538679,qw,09/09/2026,01:12:58,1
58149663,0.00521,tr1_clean_,s2874947,qw,09/08/2026,14:25:31,12
58197458,0.00517,ed-seedfil,wkwan,qw,09/09/2026,08:33:15,16,1-16:1
58149761,0.00511,tr1_clean_,s2874947,qw,09/08/2026,14:26:13,12
58149830,0.00502,tr1_clean_,s2874947,qw,09/08/2026,14:26:51,12
58149983,0.00494,tr1_codena,s2874947,qw,09/08/2026,14:28:16,12
58150053,0.00488,tr1_codena,s2874947,qw,09/08/2026,14:28:58,12
58150120,0.00483,tr1_codena,s2874947,qw,09/08/2026,14:29:42,12
58150171,0.00478,tr1_codena,s2874947,qw,09/08/2026,14:30:35,12
58148417,0.00475,Spermatogo,s2559269,qw,09/08/2026,11:19:29,8,1-18:1
58150265,0.00474,tr1_dond_Q,s2874947,qw,09/08/2026,14:33:12,12
58150309,0.00470,tr1_dond_Q,s2874947,qw,09/08/2026,14:34:03,12
58150378,0.00467,tr1_dond_Q,s2874947,qw,09/08/2026,14:35:36,12
58150465,0.00466,tr1_dond_Q,s2874947,qw,09/08/2026,14:39:02,12
58150622,0.00465,tr1_guessw,s2874947,qw,09/08/2026,14:43:13,12
58150718,0.00465,tr1_guessw,s2874947,qw,09/08/2026,14:44:54,12
58150828,0.00465,tr1_guessw,s2874947,qw,09/08/2026,14:46:37,12
58150938,0.00465,tr1_guessw,s2874947,qw,09/08/2026,14:47:59,12
58148067,0.00464,vae3d,s2673720,qw,09/08/2026,09:20:28,1
58151181,0.00464,tr1_imageg,s2874947,qw,09/08/2026,14:51:23,12
58151305,0.00464,tr1_imageg,s2874947,qw,09/08/2026,14:52:53,12
58151438,0.00464,tr1_imageg,s2874947,qw,09/08/2026,14:54:32,12
58151597,0.00463,tr1_imageg,s2874947,qw,09/08/2026,14:56:08,12
58151862,0.00463,tr1_matchi,s2874947,qw,09/08/2026,14:59:20,12
58151993,0.00462,tr1_matchi,s2874947,qw,09/08/2026,15:01:00,12
58152097,0.00462,tr1_matchi,s2874947,qw,09/08/2026,15:02:17,12
58152192,0.00462,tr1_matchi,s2874947,qw,09/08/2026,15:03:39,12
58200086,0.00462,Alpaca_2mi,s1836822,qw,09/09/2026,10:32:29,4
58152416,0.00462,tr1_refere,s2874947,qw,09/08/2026,15:06:34,12
58152556,0.00461,tr1_refere,s2874947,qw,09/08/2026,15:07:55,12
58152628,0.00461,tr1_refere,s2874947,qw,09/08/2026,15:08:59,12
58152687,0.00461,tr1_refere,s2874947,qw,09/08/2026,15:10:06,12
58152760,0.00461,tr1_taboo_,s2874947,qw,09/08/2026,15:11:58,12
58152822,0.00461,tr1_taboo_,s2874947,qw,09/08/2026,15:12:54,12
58152869,0.00460,tr1_taboo_,s2874947,qw,09/08/2026,15:13:58,12
58152913,0.00460,tr1_taboo_,s2874947,qw,09/08/2026,15:15:00,12
58152973,0.00460,tr1_textma,s2874947,qw,09/08/2026,15:17:16,12
58153013,0.00460,tr1_textma,s2874947,qw,09/08/2026,15:19:08,12
58153104,0.00459,tr1_textma,s2874947,qw,09/08/2026,15:22:21,12
58153192,0.00459,tr1_textma,s2874947,qw,09/08/2026,15:23:46,12
58153236,0.00458,tr1_textma,s2874947,qw,09/08/2026,15:26:44,12
58153315,0.00458,tr1_textma,s2874947,qw,09/08/2026,15:28:40,12
