"q0.025","median","q0.975","observed","fit","cov_loc"
-97.7235370945759,-86.7142228976039,-76.4554778430762,-86.8991714424513,-86.8990874274407,0.846666666666667
-78.6324726930713,-66.5623112635133,-54.4951110370081,-66.7371457797361,-66.7368667397165,0.853333333333333
-136.34647967711,-128.802828972071,-121.27167932117,-128.734857634156,-128.734934780353,0.953333333333333
28.2315277313059,38.2093243114274,47.7161174906289,38.0800984942505,38.079943060151,0.846666666666667
-14.3368940173357,-3.62878786164721,7.11605913017486,-3.74908582887518,-3.74917629294561,0.906666666666667
103.389647622569,112.184495847809,119.703992929688,111.748702856379,111.748798215244,0.94
-24.1205077917694,-12.9582918244672,-1.51994872243183,-13.0685345421719,-13.0684325184886,0.846666666666667
-100.40181925715,-91.6608589575149,-82.2926886516491,-91.6850066765046,-91.68505114317,0.92
-35.4124241496361,-24.6925162305053,-14.6040735302565,-24.7774577897534,-24.7771272771147,0.926666666666667
-125.140349982169,-115.72572144056,-106.645805013525,-115.610358592717,-115.610334040976,0.92
26.7793017302054,38.0920576841246,48.6649915764406,37.8370552658701,37.8369341313805,0.866666666666667
-60.2976006046585,-51.1146934621174,-42.167566044915,-51.3058391807177,-51.3056119131709,0.913333333333333
0.275633639714862,10.5033569814818,20.0819327332331,10.2819595516878,10.2819558098632,0.866666666666667
-95.0025671910469,-85.9837725027631,-77.8612764526715,-86.3232454015209,-86.3232784317026,0.926666666666667
16.5416211187794,27.8966682502891,38.1858515945051,27.9626239673312,27.9624145269391,0.886666666666667
-35.3564771877243,-25.9177026119767,-15.9542169234616,-25.6253132570913,-25.6253598745237,0.886666666666667
87.3267719199536,96.0744976021334,104.884445117464,96.1235908574746,96.123494628639,0.966666666666667
-18.9365766056243,-8.19744145891814,3.75836988924733,-8.21404742796481,-8.21429721003736,0.866666666666667
-7.55416131496145,1.12425399533736,9.10735629440479,1.02590379628884,1.02606794253953,0.96
-109.848917039281,-101.399233784838,-91.7339069445319,-101.274865650691,-101.274756640633,0.94
-53.503842452337,-41.9717210499647,-29.4604317110125,-41.4869970224858,-41.4868629007979,0.813333333333333
-29.4031131917863,-19.082667242779,-9.11213018676612,-18.998319945601,-18.9982298252936,0.913333333333333
23.9888869417127,33.8489903428767,44.4650633608739,34.0269083155307,34.0267560433496,0.9
-95.4155927924673,-85.9747603164998,-76.5913556722973,-86.1941340973259,-86.1942937538479,0.92
-44.4967383501107,-33.8227769105802,-22.9363195593624,-33.9705659423105,-33.9706353699361,0.9
105.145225533707,114.617328183527,125.399304988883,114.922199530837,114.922110506799,0.886666666666667
92.4881135616552,100.374557965606,109.178397196616,100.497164985617,100.497138643476,0.913333333333333
-5.69630426675238,3.45086010163199,12.8031175389882,3.60511404805621,3.60550945494968,0.953333333333333
16.4849602207193,25.3338170674349,34.4236994620504,25.4925286604531,25.4923598200886,0.946666666666667
58.8588429184985,66.6888277506145,74.9988969194091,66.8609505511507,66.8610108714176,0.98
-34.6367011278787,-25.0776664878359,-16.1144985586312,-25.4107180020824,-25.4103001559122,0.88
5.19700765902977,14.2931317457453,22.7532159088831,14.3532130388803,14.353186105494,0.94
4.31653415415207,13.1988690882955,22.0958431970788,13.1481129155715,13.1480628103193,0.966666666666667
116.016588973195,125.441342093616,133.572697573393,125.257037853534,125.256960426996,0.893333333333333
-180.473679665278,-170.909937921778,-161.937454453745,-171.104358128088,-171.104155252698,0.906666666666667
52.0679397554346,61.0322082089911,70.9023193489278,61.1368445275881,61.1367065243292,0.906666666666667
-98.3427991191461,-88.9198036850591,-78.8773991982733,-88.8198015191903,-88.8199861003396,0.9
